"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata"
19012925,"M","40-49",86,78,220832,105831,0.000389436313577742,0.000737024123366499,0.922678638807045,0.226589831880313,0.478570729058646,1.36678654855544,0.888215819496799,1.89563163013307,1.39336258483028,2.57895490827943,1.18559232344914,1.89563163013307,4.07202137514455,4.66069010789393e-05,TRUE,"Random-Effects",7
19012925,"M","50-59",218,230,217399,100730,0.00100276450213662,0.00228333167874516,1.17248705768277,0.136509163087597,0.90493401447138,1.44004010089417,0.535106086422787,2.25399928471182,1.87245885098084,2.71328407180757,0.840825220826725,2.25399928471182,8.5890721997204,8.76744143617418e-18,TRUE,"Random-Effects",8
19012925,"M","60-69",450,423,181815,73863,0.00247504331325798,0.00572681856951383,1.18909108306826,0.097610466329301,0.997778084548672,1.38040408158785,0.382625997039179,2.28009049201211,1.99692214187417,2.60341279349267,0.606490651618497,2.28009049201211,12.1820039160218,3.87638786340044e-34,TRUE,"Random-Effects",8
19012925,"M","70-79",466,348,94945,36724,0.00490810469219022,0.00947609192898377,0.931776377076321,0.101953257365086,0.731951664534209,1.13160108961843,0.399649425084223,1.9076233896865,1.66088440165654,2.19101762485667,0.53013322320013,1.9076233896865,9.13925068367073,6.28865399571853e-20,TRUE,"Random-Effects",7
19012925,"M","80+",259,176,49978,14532,0.00518228020328945,0.0121112028626479,1.16327979792052,0.140551718175068,0.887803492332159,1.43875610350887,0.550952611176714,2.23966009742276,1.85035680414896,2.71087032551799,0.860513521369028,2.23966009742276,8.27652491925827,1.26821979005548e-16,TRUE,"Random-Effects",7
19014035,"F","20-29",31,31,122573,96697,0.000252910510471311,0.000320589056537431,0.348654342861836,0.370834564656868,-0.378168048088215,1.07547673381189,1.4536447819001,1.27337234987581,0.769413981936008,2.10741834629552,1.33800436435951,1.27337234987581,0.940188364545913,0.347120949033403,FALSE,"Random-Effects",4
19014035,"F","30-39",110,124,384130,326332,0.000286361388071747,0.00037998112351838,0.401840822888157,0.192638796005873,0.0242757206914864,0.779405925084827,0.755130204393341,1.32119262625054,1.01696901277391,1.71642393596397,0.699454923190067,1.32119262625054,2.0859807641027,0.0369803655410837,TRUE,"Random-Effects",12
19014035,"F","40-49",267,324,387796,352668,0.000688506328069397,0.00091871108237776,0.410020299987637,0.119857503547239,0.175103909758168,0.644936690217106,0.469832780458939,1.32870451000562,1.12904572112017,1.56367066619561,0.43462494507544,1.32870451000562,3.4208980485401,0.000624147250830904,TRUE,"Random-Effects",13
19014035,"F","50-59",744,575,384882,319771,0.00193306000280605,0.00179816180954496,-0.0973420472898497,0.0802598646858028,-0.254648491478081,0.0599643968983818,0.314612888376463,0.934753551585653,0.838191332712555,1.04244003499096,0.204248702278402,1.06980069591997,-1.21283592578831,0.225192556954999,FALSE,"Random-Effects",13
19014035,"F","60-69",1485,963,371433,245621,0.00399802925426658,0.00392067453515782,-0.0305976780276428,0.0596444177044661,-0.14749858860726,0.0863032325519739,0.233801821159233,0.979014628518279,0.902814447812748,1.06164632740966,0.158831879596913,1.0214351970547,-0.513001538203494,0.607950244704958,FALSE,"Random-Effects",13
