"concept_id","sex","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata"
523212,"Both",851,1400,919996,613423,0.000925004021756616,0.0022822750369647,1.29045465034576,0.169079238653352,0.959065432051743,1.62184386863979,0.662778436588043,2.44605128157002,1.94405014449555,3.07768134942984,1.13363120493429,2.44605128157002,7.6322478183822,2.30695424986296e-14,TRUE,"Random-Effects",2
528323,"Both",1358,1927,2845607,1895586,0.000477226827176065,0.00101657218401064,1.10670253808949,0.162516939916958,0.788175188974589,1.42522988720439,0.637054698229797,2.15352868154464,1.72688880353604,2.68557290587508,0.958684102339038,2.15352868154464,6.80976726890736,9.77567599653007e-12,TRUE,"Random-Effects",2
528986,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
528988,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
528990,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
529042,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
529044,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
529046,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
529072,"Both",8,5,29173,22812,0.000274226168032084,0.000219182886200245,-0.323231089793271,0.822363868980595,-1.93503465518225,1.28857247559571,3.22360713077796,0.79927779238997,0.261514952984896,2.44286218480471,2.18134723181981,1.25112946902958,-0.393051180852522,0.694281680234212,FALSE,"Pass-Through",1
529076,"Both",113,125,306451,225938,0.000368737579580422,0.000553249121440395,0.695847863270555,0.319897976547442,0.068859350510331,1.32283637603078,1.25397702552045,1.61983612144368,1.04888706575401,2.50157442684022,1.45268736108621,1.61983612144368,2.1752180829045,0.0296137777220944,TRUE,"Pass-Through",1
