"concept_id","relationship","target_concept_id","target_concept_name"
197304,"morphology",4206914,"Ulcer"
197311,"finding_site",4047246,"Structure of pelvic vein"
197311,"morphology",4029830,"Varix"
197318,"finding_site",4151384,"Gallbladder structure"
197318,"morphology",4174818,"Cholesterolosis"
197320,"clinical_course",4312510,"Sudden onset AND/OR short duration"
197320,"finding_site",4271678,"Kidney structure"
197324,"finding_site",4035784,"Structure of serous membrane of peritoneum"
197332,"finding_site",4325271,"Cervix uteri structure"
197332,"finding_site",4296022,"Vaginal structure"
197332,"morphology",4105753,"Prolapse"
197339,"finding_site",4149192,"Uterine structure"
197339,"morphology",4175951,"Morphologically abnormal structure"
197339,"occurrence",4116830,"Congenital"
197339,"pathology",4204670,"Pathological developmental process"
197343,"finding_site",4021236,"Female perineal structure"
197343,"morphology",37204823,"First degree laceration"
197343,"occurrence",37160330,"Maternal intrapartum period"
197344,"finding_site",37303867,"Abdomen"
197344,"finding_site",4034054,"Abdomen"
197344,"finding_site",4220304,"Abdomen and pelvis"
197344,"morphology",4253777,"Wound dehiscence"
197344,"occurrence",4112266,"Maternal postpartum"
197444,"finding_site",4242893,"Blood vessel structure"
197500,"finding_site",4215634,"Colon structure"
197500,"morphology",37153816,"Malignant neoplasm"
197500,"morphology",4312326,"Neoplasm, malignant (primary)"
197500,"pathology",37157802,"Primary malignant neoplastic proliferation"
197508,"finding_site",4232481,"Urinary bladder structure"
197508,"morphology",4282379,"Malignant Neoplasm (Morphology)"
197508,"morphology",37153816,"Malignant neoplasm"
197518,"finding_site",4133451,"Male genital organ structure"
197518,"morphology",4313421,"Neoplasm of uncertain behavior"
197593,"finding_site",4034270,"Intestinal structure"
197593,"morphology",4263552,"Impaction"
197596,"finding_site",4034270,"Intestinal structure"
197596,"finding_site",4288283,"Stomach structure"
197596,"morphology",4053015,"Inflammation"
197596,"morphology",4253008,"Inflammatory morphology"
197601,"finding_site",4230188,"Epididymal duct structure"
197601,"morphology",4279699,"Cyst"
197603,"finding_site",37219027,"Structure of lumen of intestine"
197603,"morphology",4235902,"Obstruction by torsion"
197605,"finding_site",4133451,"Male genital organ structure"
197605,"morphology",4253008,"Inflammatory morphology"
197606,"finding_site",4151444,"Fallopian tube structure"
197607,"finding_site",4137062,"Female genital tract structure"
197610,"finding_site",4049448,"Ovarian structure"
197610,"morphology",4279699,"Cyst"
197625,"finding_site",4149192,"Uterine structure"
197625,"morphology",4179955,"Hemorrhage"
197625,"occurrence",37160331,"Maternal third stage of labor period"
197654,"finding_site",4009105,"Liver structure"
197654,"morphology",4272387,"Fibrocystic change"
197654,"occurrence",4116830,"Congenital"
197654,"pathology",4204670,"Pathological developmental process"
197672,"finding_site",4056614,"Lower urinary tract structure"
197675,"finding_site",4090008,"Anorectal structure"
197676,"finding_site",4108406,"Entire liver"
197676,"morphology",40481759,"Enlargement"
197684,"finding_site",4056614,"Lower urinary tract structure"
197751,"finding_site",4267861,"Lower limb structure"
197751,"morphology",4168004,"Burn injury"
197795,"causative_agent",4217475,"Hepatitis B virus"
197795,"clinical_course",4312510,"Sudden onset AND/OR short duration"
197795,"finding_site",4009105,"Liver structure"
197795,"morphology",4163835,"Acute inflammation"
197795,"pathology",40480911,"Infectious process"
197799,"finding_site",4035784,"Structure of serous membrane of peritoneum"
197799,"morphology",37153816,"Malignant neoplasm"
197799,"morphology",4312326,"Neoplasm, malignant (primary)"
197799,"pathology",37157802,"Primary malignant neoplastic proliferation"
197803,"finding_site",4288283,"Stomach structure"
197803,"morphology",37153816,"Malignant neoplasm"
197803,"morphology",4312326,"Neoplasm, malignant (primary)"
197806,"finding_site",4151384,"Gallbladder structure"
197806,"morphology",37153816,"Malignant neoplasm"
197806,"morphology",4312326,"Neoplasm, malignant (primary)"
197806,"pathology",37157802,"Primary malignant neoplastic proliferation"
197808,"finding_site",4033377,"Structure of soft tissue of trunk"
197808,"morphology",37153816,"Malignant neoplasm"
197808,"morphology",4312326,"Neoplasm, malignant (primary)"
197808,"pathology",37157802,"Primary malignant neoplastic proliferation"
197917,"finding_site",4146820,"Biliary tract structure"
197925,"finding_site",4202233,"Anal structure"
197925,"finding_site",4144541,"Rectum structure"
197925,"morphology",4179955,"Hemorrhage"
197927,"finding_site",4179487,"Endometrial cavity structure"
197932,"finding_site",4064156,"Skin structure of female genitalia"
197932,"morphology",4305589,"Neoplasm, benign"
197932,"morphology",4270888,"Squamous intraepithelial neoplasia grade 1"
197938,"finding_site",4149192,"Uterine structure"
197938,"occurrence",37160330,"Maternal intrapartum period"
198075,"causative_agent",4317416,"Human papillomavirus"
198075,"finding_site",4220176,"Structure of skin and/or mucosa of anogenital area"
198075,"morphology",4146758,"Verruca"
198075,"pathology",40480911,"Infectious process"
198082,"finding_site",4034303,"Body of uterus structure"
198082,"morphology",37153816,"Malignant neoplasm"
198082,"morphology",4312326,"Neoplasm, malignant (primary)"
198091,"finding_site",4220536,"Retroperitoneal compartment structure"
198091,"morphology",37153816,"Malignant neoplasm"
198091,"morphology",4312326,"Neoplasm, malignant (primary)"
198091,"pathology",37157802,"Primary malignant neoplastic proliferation"
198101,"finding_site",4132865,"Skin and/or subcutaneous tissue structure"
198101,"morphology",4046874,"Lipoma"
198108,"finding_site",4151444,"Fallopian tube structure"
198108,"finding_site",4063534,"Structure of uterine ligament"
198108,"morphology",4305589,"Neoplasm, benign"
198185,"clinical_course",4236661,"Chronic"
198185,"finding_site",4271678,"Kidney structure"
198192,"finding_site",4271678,"Kidney structure"
198192,"finding_site",4187372,"Perirenal tissue structure"
198192,"morphology",4195605,"Abscess morphology"
198195,"finding_site",4137062,"Female genital tract structure"
198197,"finding_site",4232009,"Male genital structure"
198198,"finding_site",4296022,"Vaginal structure"
198198,"morphology",4187628,"Polyp"
198201,"clinical_course",4236661,"Chronic"
198201,"finding_site",4151444,"Fallopian tube structure"
198201,"finding_site",4049448,"Ovarian structure"
198201,"morphology",4253009,"Chronic inflammatory morphology"
198202,"finding_site",4182889,"Structure of anterior wall of vagina"
198202,"finding_site",4232481,"Urinary bladder structure"
198202,"morphology",4105753,"Prolapse"
198221,"finding_site",44783885,"Structure of pelvic segment of trunk of female"
198221,"morphology",4147001,"Hematoma"
198221,"occurrence",37160330,"Maternal intrapartum period"
198246,"finding_site",4089290,"Esophageal aperture of diaphragm"
198246,"finding_site",4288283,"Stomach structure"
198246,"morphology",4190388,"Hernia"
198246,"morphology",4185788,"Hernial opening"
198246,"occurrence",4116830,"Congenital"
198246,"pathology",4204670,"Pathological developmental process"
198334,"causative_agent",4261232,"Campylobacter"
198334,"finding_site",4034270,"Intestinal structure"
198334,"pathology",40480911,"Infectious process"
198401,"finding_site",4232481,"Urinary bladder structure"
198401,"morphology",4313421,"Neoplasm of uncertain behavior"
198402,"finding_site",4271678,"Kidney structure"
198402,"morphology",4313421,"Neoplasm of uncertain behavior"
198446,"finding_site",4301737,"Abdominal aorta structure"
198446,"morphology",4029321,"Thromboembolus"
198465,"finding_site",4215634,"Colon structure"
198465,"morphology",4102695,"Dilatation"
198465,"occurrence",35624340,"Period of life between birth and death"
198475,"causative_agent",4120373,"Gallstone"
198475,"finding_site",37219027,"Structure of lumen of intestine"
198475,"morphology",4093906,"Obstruction"
198488,"finding_site",4299940,"Placental structure"
198488,"finding_site",4149192,"Uterine structure"
198488,"morphology",4179955,"Hemorrhage"
198488,"morphology",4042921,"Separation"
198488,"occurrence",37160327,"Maternal antepartum period"
198492,"finding_site",4021236,"Female perineal structure"
198492,"morphology",37204839,"Second degree laceration"
198492,"occurrence",37160330,"Maternal intrapartum period"
198495,"finding_site",4021236,"Female perineal structure"
198495,"morphology",3661637,"Fourth degree laceration"
198495,"occurrence",37160330,"Maternal intrapartum period"
198571,"clinical_course",4312510,"Sudden onset AND/OR short duration"
198571,"finding_site",4175690,"Entire cardiovascular system"
198623,"finding_site",4313445,"Skin structure of trunk"
198623,"morphology",4298699,"First degree burn injury"
198645,"finding_site",4165913,"Skin and/or subcutaneous tissue structure of lower limb"
198645,"morphology",4213471,"Third degree burn injury"
198678,"finding_site",4034270,"Intestinal structure"
198678,"pathology",40480911,"Infectious process"
198695,"finding_site",4146820,"Biliary tract structure"
198695,"morphology",37153816,"Malignant neoplasm"
198695,"morphology",4312326,"Neoplasm, malignant (primary)"
198797,"finding_site",4199742,"Abdominopelvic cavity structure"
198797,"finding_site",37303864,"Intra-abdominopelvic structure"
198797,"finding_site",4000057,"Structure of abdominopelvic viscus"
198797,"finding_site",4300066,"Umbilical structure"
198797,"morphology",4263116,"Gangrene"
198797,"morphology",4190388,"Hernia"
198797,"morphology",4185788,"Hernial opening"
198803,"finding_site",4160601,"Transition zone of prostate"
198803,"morphology",4222462,"Glandular and stromal hyperplasia"
198807,"finding_site",4165732,"Prostate"
198807,"finding_site",4232481,"Urinary bladder structure"
198807,"morphology",4053015,"Inflammation"
198807,"morphology",4253008,"Inflammatory morphology"
198809,"clinical_course",4312510,"Sudden onset AND/OR short duration"
198809,"finding_site",4151384,"Gallbladder structure"
198809,"morphology",4163835,"Acute inflammation"
198810,"finding_site",4064156,"Skin structure of female genitalia"
198810,"morphology",4305589,"Neoplasm, benign"
198810,"morphology",4266663,"Squamous intraepithelial neoplasia grade 2"
198819,"finding_site",44783885,"Structure of pelvic segment of trunk of female"
