"concept_id","relationship","target_concept_id","target_concept_name"
506795,"method",4128335,"Surgical reduction"
506795,"procedure_site",4298444,"Breast structure"
604177,"method",4043866,"Inspection - action"
604177,"procedure_site",4156081,"Respiratory tract structure"
604986,"method",4044190,"Injection - action"
606227,"method",4044525,"Excision - action"
606227,"method",4045073,"Reconstruction - action"
606227,"procedure_site",4193513,"Chest wall structure"
606317,"method",4117981,"Repair - action"
606317,"procedure_site",4237077,"Bone structure of face"
618912,"method",4045056,"Aspiration - action"
618912,"method",4044523,"Puncture - action"
618912,"procedure_site",4169744,"Knee joint structure"
619308,"method",4044700,"Administration - action"
619762,"method",40293773,"Implantation - action"
760720,"method",4044525,"Excision - action"
760720,"procedure_site",43531051,"Structure of pelvic segment of trunk"
761010,"method",4045069,"Fixation - action"
761010,"method",4140159,"Open reduction - action"
761010,"procedure_site",4142814,"Bone structure of ankle joint region"
761970,"method",4044525,"Excision - action"
761970,"procedure_site",4126957,"Structure of articular cartilage of knee joint"
762993,"method",4044700,"Administration - action"
763457,"method",4044698,"Counseling - action"
764181,"method",4232817,"Discussion - action"
1072956,"method",4194015,"Plain X-ray imaging - action"
1072956,"procedure_site",620053,"Vertebral column region"
1072986,"method",4194015,"Plain X-ray imaging - action"
1072986,"procedure_site",4075101,"Dentition"
1073191,"method",4044545,"Destruction - action"
1073191,"procedure_site",4304791,"Perineal structure"
1073322,"method",4045072,"Construction - action"
1073322,"method",4043851,"Exteriorization - action"
1073322,"procedure_site",4214793,"Neck and chest"
1073322,"procedure_site",4195956,"Tracheal structure"
1073730,"method",4193195,"Computed tomography imaging - action"
1075179,"method",4194015,"Plain X-ray imaging - action"
1075179,"procedure_site",4095277,"Structure of musculoskeletal system"
1076419,"method",4207319,"Fluoroscopic imaging - action"
1076419,"procedure_site",4176046,"Entire spinal canal"
1076419,"procedure_site",4185891,"Entire vertebral column"
1242725,"method",4044700,"Administration - action"
1242753,"method",4236072,"Attention - action"
1242824,"method",4117981,"Repair - action"
1242824,"method",40293775,"Surgical implantation - action"
1242824,"procedure_site",4111908,"Entire knee joint"
1242869,"method",4117981,"Repair - action"
1242869,"method",40293775,"Surgical implantation - action"
1242869,"procedure_site",4214466,"Joint structure"
1242906,"method",4235038,"Interposition - action"
1242906,"method",4117981,"Repair - action"
1242906,"procedure_site",4186923,"Metatarsophalangeal joint structure"
1243263,"method",4117981,"Repair - action"
1243263,"method",40293775,"Surgical implantation - action"
1243263,"procedure_site",4214466,"Joint structure"
1243618,"method",4106470,"Insertion - action"
1243851,"method",4044207,"Transplantation - action"
1244366,"method",4180762,"Therapeutic diathermy - action"
1244464,"method",4044525,"Excision - action"
1244464,"procedure_site",4021236,"Female perineal structure"
1244506,"method",4044526,"Amputation - action"
1244506,"method",4044525,"Excision - action"
1244506,"procedure_site",4110219,"Entire cervix uteri"
1244506,"procedure_site",4163989,"Structure of parametrium"
1244506,"procedure_site",4103710,"Structure of upper third of vagina"
1245449,"method",4044525,"Excision - action"
1245449,"method",4044182,"Incision - action"
1245449,"method",4043866,"Inspection - action"
1245449,"procedure_site",37303867,"Abdomen"
1245449,"procedure_site",4244412,"Anterior abdominal wall structure"
1245449,"procedure_site",4244588,"Sigmoid colon structure"
1245979,"method",4044524,"Removal - action"
1447411,"method",4043859,"Grafting - action"
1447411,"procedure_site",4107527,"Lower leg structure"
1447443,"method",4257977,"Dilation repair - action"
1447443,"method",4207319,"Fluoroscopic imaging - action"
1447443,"method",4312272,"Surgical insertion - action"
1447443,"procedure_site",4049896,"Aortic structure"
1447474,"method",4045073,"Reconstruction - action"
1447474,"procedure_site",4298444,"Breast structure"
1447651,"method",4043859,"Grafting - action"
1447651,"method",4117981,"Repair - action"
1447651,"procedure_site",4045430,"Tendon structure"
1447834,"method",4207319,"Fluoroscopic imaging - action"
1447834,"method",4044182,"Incision - action"
1447834,"method",4043866,"Inspection - action"
1447834,"procedure_site",37303867,"Abdomen"
1447834,"procedure_site",4244412,"Anterior abdominal wall structure"
1447834,"procedure_site",4154158,"Bile duct structure"
1447837,"method",4207319,"Fluoroscopic imaging - action"
1447837,"procedure_site",4154158,"Bile duct structure"
1450216,"method",4121742,"Fine needle aspiration biopsy - action"
1450216,"method",4043866,"Inspection - action"
1450216,"method",4081836,"Ultrasound imaging - action"
3655005,"method",4044700,"Administration - action"
3655086,"method",4044182,"Incision - action"
3655086,"procedure_site",4332153,"Stapes structure"
3655761,"method",4232650,"Bypass - action"
3655761,"method",4043859,"Grafting - action"
3655761,"procedure_site",4219982,"Coronary artery structure"
3655761,"procedure_site",4164917,"Structure of radial artery"
3657454,"method",4044186,"Surgical removal - action"
3657454,"procedure_site",4035784,"Structure of serous membrane of peritoneum"
4000518,"method",4043842,"Biopsy - action"
4000518,"procedure_site",4216544,"Mediastinal structure"
4000733,"method",4232650,"Bypass - action"
4000733,"procedure_site",4219982,"Coronary artery structure"
4000738,"method",4044525,"Excision - action"
4000738,"procedure_site",4042529,"Trunk structure"
4000739,"method",4117981,"Repair - action"
4000882,"method",4044525,"Excision - action"
4000882,"procedure_site",4213162,"Lung structure"
4001023,"method",4045073,"Reconstruction - action"
4001023,"procedure_site",4071678,"Tongue structure"
4001054,"method",4043842,"Biopsy - action"
4001054,"procedure_site",4149192,"Uterine structure"
4001543,"method",4043866,"Inspection - action"
4001543,"procedure_site",4151444,"Fallopian tube structure"
4001554,"method",4044190,"Injection - action"
4002057,"method",4117981,"Repair - action"
4002057,"procedure_site",4023060,"Skin structure of extremity"
4002066,"method",4044190,"Injection - action"
4002218,"method",4045073,"Reconstruction - action"
4002218,"procedure_site",4337115,"Ureteric structure"
4002243,"method",4045049,"Surgical action"
4002377,"method",4044190,"Injection - action"
4002541,"method",4107452,"Transposition - action"
4002541,"procedure_site",4170047,"Structure of integumentary system"
4002547,"method",4117981,"Repair - action"
4002547,"procedure_site",4313445,"Skin structure of trunk"
4003219,"method",4044190,"Injection - action"
4003224,"method",4044525,"Excision - action"
4003224,"procedure_site",4238088,"Testis structure"
4003384,"method",4045073,"Reconstruction - action"
4003384,"procedure_site",4193513,"Chest wall structure"
4003519,"method",4044182,"Incision - action"
4003519,"procedure_site",4338971,"Soft tissue"
4003875,"method",4044525,"Excision - action"
4003875,"procedure_site",4184153,"Adenoidal structure"
4003896,"method",4044525,"Excision - action"
4003896,"procedure_site",4325271,"Cervix uteri structure"
4003899,"method",4044539,"Closure - action"
4003899,"procedure_site",4151444,"Fallopian tube structure"
4004241,"method",4043842,"Biopsy - action"
4004241,"method",4043866,"Inspection - action"
4004241,"procedure_site",4288283,"Stomach structure"
4004519,"method",4045049,"Surgical action"
4005223,"method",4044520,"Discission - action"
4005223,"method",4045049,"Surgical action"
4005223,"procedure_site",4297600,"Structure of lens capsule"
4006288,"method",4044528,"Enucleation - action"
4006288,"procedure_site",1242894,"Entire eye proper"
4006849,"method",4043842,"Biopsy - action"
4006849,"procedure_site",4296022,"Vaginal structure"
4007438,"method",4106470,"Insertion - action"
4008569,"method",4044525,"Excision - action"
4008569,"procedure_site",4163014,"Parotid gland part"
4010018,"method",4045069,"Fixation - action"
4010018,"procedure_site",4144541,"Rectum structure"
4010247,"method",4045049,"Surgical action"
4010253,"method",4043866,"Inspection - action"
4010253,"procedure_site",4051578,"Nasal sinus structure"
4010266,"method",4044525,"Excision - action"
4010266,"procedure_site",4001211,"Urinary bladder part"
4010271,"method",4117494,"Rotation - action"
4010271,"procedure_site",4287390,"Head structure"
4010357,"method",4044182,"Incision - action"
4010357,"procedure_site",4337115,"Ureteric structure"
4011971,"method",4043842,"Biopsy - action"
4011971,"procedure_site",4100253,"Middle ear structure"
4012182,"method",4142401,"Closed reduction - action"
4012182,"procedure_site",4323581,"Bone structure of femur"
4012185,"method",4045049,"Surgical action"
4012317,"method",4045049,"Surgical action"
4012329,"method",4117981,"Repair - action"
4012329,"procedure_site",4166066,"Vulval structure"
4012330,"method",4044539,"Closure - action"
4012330,"procedure_site",4296022,"Vaginal structure"
4012461,"method",4117981,"Repair - action"
4012461,"procedure_site",4236847,"Diaphragm structure"
4012907,"method",4045049,"Surgical action"
4012925,"method",4045049,"Surgical action"
4013051,"method",4045049,"Surgical action"
4013347,"method",4044539,"Closure - action"
4013347,"procedure_site",4306960,"Structure of flexor tendon within hand"
4013355,"method",40293775,"Surgical implantation - action"
4013505,"method",4044182,"Incision - action"
4013505,"procedure_site",4222297,"Abdominal wall"
4013505,"procedure_site",4244412,"Anterior abdominal wall structure"
4013510,"method",4201409,"Examination - action"
4013510,"method",4044695,"History taking - action"
4013567,"method",4132800,"Surgical decompression - action"
4013567,"procedure_site",4098198,"Cranial nerve structure"
4013570,"method",4201409,"Examination - action"
4013570,"method",4044695,"History taking - action"
4013574,"method",4044214,"Functional assessment - action"
4013574,"procedure_site",4177661,"Structure of visual system"
4013636,"method",4207313,"Magnetic resonance imaging - action"
4014477,"method",4201409,"Examination - action"
4014477,"method",4044695,"History taking - action"
4014990,"method",4201409,"Examination - action"
4015555,"method",4201409,"Examination - action"
4015660,"method",4044188,"Curettage - action"
4015660,"method",4044550,"Dilation - action"
4015660,"procedure_site",4325271,"Cervix uteri structure"
4015660,"procedure_site",4099331,"Endometrial structure"
4015701,"method",4232677,"Delivery - action"
4015701,"method",4043861,"Extraction - action"
4015701,"method",4044182,"Incision - action"
4015701,"procedure_site",4308413,"Entire fetus"
4015701,"procedure_site",4149192,"Uterine structure"
4016212,"method",4201409,"Examination - action"
4016391,"method",4044214,"Functional assessment - action"
4016391,"procedure_site",4177661,"Structure of visual system"
4017330,"method",4236072,"Attention - action"
4017700,"method",4043842,"Biopsy - action"
4017700,"procedure_site",4168155,"Lip structure"
4018022,"method",4117618,"End-to-end anastomosis - action"
4018022,"method",4044525,"Excision - action"
4018022,"procedure_site",4215634,"Colon structure"
4018022,"procedure_site",4144672,"Ileal structure"
4018022,"procedure_site",4201145,"Right colon structure"
4018300,"method",4044525,"Excision - action"
4018300,"procedure_site",4108408,"Entire spleen"
4018561,"method",40293775,"Surgical implantation - action"
4018561,"method",4044186,"Surgical removal - action"
4018561,"procedure_site",4145283,"Aortic valve structure"
4019134,"method",4043842,"Biopsy - action"
4019134,"procedure_site",4049768,"Pancreatic structure"
4019226,"method",4044542,"Ligation - action"
4019226,"method",4117981,"Repair - action"
4019226,"procedure_site",4195786,"Structure of ductus arteriosus"
4019228,"method",4044539,"Closure - action"
4019228,"procedure_site",4195786,"Structure of ductus arteriosus"
4019540,"method",4044518,"Evacuation - action"
4019646,"method",4044198,"Stripping - action"
4019646,"procedure_site",4245620,"Great saphenous vein structure"
4019661,"method",4234438,"Harvesting - action"
4019661,"procedure_site",4056077,"Entire kidney"
4019824,"method",4081836,"Ultrasound imaging - action"
4019824,"procedure_site",4217142,"Heart structure"
4020329,"method",4044525,"Excision - action"
4020329,"procedure_site",4197082,"Common bile duct structure"
4020329,"procedure_site",4302112,"Duodenal structure"
4020329,"procedure_site",4151384,"Gallbladder structure"
4020329,"procedure_site",4162265,"Jejunal part"
4020329,"procedure_site",4000502,"Stomach part"
4020329,"procedure_site",4275124,"Structure of head of pancreas"
4020344,"method",4117491,"Anastomosis - action"
4020344,"procedure_site",4034270,"Intestinal structure"
4020344,"procedure_site",4337115,"Ureteric structure"
4020472,"method",4043859,"Grafting - action"
4020472,"procedure_site",4154333,"Bone structure"
4021093,"method",4044542,"Ligation - action"
4021093,"procedure_site",4097371,"Structure of small saphenous vein"
4021108,"method",4044525,"Excision - action"
4021108,"procedure_site",4056077,"Entire kidney"
4021253,"method",4117491,"Anastomosis - action"
4021253,"procedure_site",4337115,"Ureteric structure"
4021322,"method",4044176,"Evaluation - action"
4021362,"method",4043842,"Biopsy - action"
4021362,"procedure_site",4150673,"Pleural structure"
4021363,"method",4044525,"Excision - action"
4021363,"procedure_site",4151444,"Fallopian tube structure"
4021363,"procedure_site",4049448,"Ovarian structure"
4021414,"method",4044545,"Destruction - action"
4021414,"method",4043866,"Inspection - action"
4021414,"procedure_site",4056614,"Lower urinary tract structure"
4021414,"procedure_site",4232481,"Urinary bladder structure"
4021434,"method",4043866,"Inspection - action"
4021434,"method",4044524,"Removal - action"
4021434,"procedure_site",4056614,"Lower urinary tract structure"
4021506,"method",4201409,"Examination - action"
4021506,"procedure_site",4037611,"Ear structure"
4021530,"method",4044525,"Excision - action"
4021530,"procedure_site",4056084,"Entire uterus"
4021530,"procedure_site",4044228,"Structure of uterine adnexa"
4021570,"method",4044525,"Excision - action"
4021570,"procedure_site",4110208,"Entire prostate"
4021570,"procedure_site",4120123,"Entire urethra"
4021570,"procedure_site",4118098,"Entire urinary bladder"
4021570,"procedure_site",4193445,"Perivesical tissue"
4021585,"method",4044536,"Irrigation - action"
4021585,"procedure_site",4232481,"Urinary bladder structure"
4022011,"method",4044182,"Incision - action"
4022011,"method",4043866,"Inspection - action"
4022011,"method",4235039,"Surgical biopsy - action"
4022011,"procedure_site",4150673,"Pleural structure"
4022011,"procedure_site",4199473,"Thoracic structure"
4022110,"method",4044909,"Management - action"
4022627,"method",4257977,"Dilation repair - action"
4022627,"method",4207319,"Fluoroscopic imaging - action"
4022627,"procedure_site",4297788,"Structure of femoral artery"
4022788,"method",4044198,"Stripping - action"
4022788,"procedure_site",4097371,"Structure of small saphenous vein"
4022794,"method",4106470,"Insertion - action"
4022807,"method",4044525,"Excision - action"
4022807,"procedure_site",4271678,"Kidney structure"
4022807,"procedure_site",4337115,"Ureteric structure"
4023102,"method",4106470,"Insertion - action"
4023102,"method",4043866,"Inspection - action"
4023102,"procedure_site",4056614,"Lower urinary tract structure"
4023106,"method",4044550,"Dilation - action"
4023106,"method",4043866,"Inspection - action"
4023106,"procedure_site",4056614,"Lower urinary tract structure"
4023106,"procedure_site",4180566,"Structure of ureteral orifice"
4023136,"method",4081836,"Ultrasound imaging - action"
4023136,"procedure_site",4009105,"Liver structure"
4023268,"method",4117491,"Anastomosis - action"
4023268,"procedure_site",4337115,"Ureteric structure"
4023268,"procedure_site",4232481,"Urinary bladder structure"
4023293,"method",4083508,"Exploration - action"
4023293,"procedure_site",4232481,"Urinary bladder structure"
4023403,"method",4044525,"Excision - action"
4023403,"procedure_site",4056084,"Entire uterus"
4024115,"method",4044545,"Destruction - action"
4024115,"procedure_site",4296022,"Vaginal structure"
4024656,"method",4118613,"Transfusion - action"
4025680,"method",4044519,"Dissection - action"
4025680,"method",4044182,"Incision - action"
4025680,"method",4043866,"Inspection - action"
4025680,"method",4045083,"Manipulation - action"
4025680,"procedure_site",4169744,"Knee joint structure"
4025993,"method",4044542,"Ligation - action"
4026045,"method",40293775,"Surgical implantation - action"
4026128,"method",4081836,"Ultrasound imaging - action"
4026128,"procedure_site",4305329,"Eye structure"
4027426,"method",4044525,"Excision - action"
4027426,"procedure_site",4271678,"Kidney structure"
4027510,"method",4081836,"Ultrasound imaging - action"
4027510,"procedure_site",37303870,"Structure of organ within cavity of true pelvis"
4028054,"method",4044182,"Incision - action"
4028054,"procedure_site",4091162,"Scleral structure"
4028217,"method",4045049,"Surgical action"
4028229,"method",4044525,"Excision - action"
4028229,"procedure_site",4112719,"Entire parotid gland"
4028525,"method",4044182,"Incision - action"
4028525,"procedure_site",4041252,"Nasal turbinate bone structure"
4028623,"method",4044207,"Transplantation - action"
4028875,"method",4044517,"Drainage - action"
4028875,"method",4044182,"Incision - action"
4028875,"procedure_site",4267861,"Lower limb structure"
4028897,"method",4044525,"Excision - action"
4028897,"procedure_site",4029306,"Urethral structure"
4028914,"method",4207470,"Radionuclide imaging - action"
4028914,"procedure_site",4014241,"Structure of cardiovascular system"
4028987,"method",4044182,"Incision - action"
4028987,"method",4043866,"Inspection - action"
4028987,"procedure_site",4214466,"Joint structure"
4029419,"method",4230985,"Flap reconstruction - action"
4029419,"procedure_site",4222297,"Abdominal wall"
4029419,"procedure_site",37304070,"Structure of wall of abdominal proper segment of trunk"
4029549,"method",4045049,"Surgical action"
4029550,"method",4044186,"Surgical removal - action"
4029570,"method",4044525,"Excision - action"
4029570,"procedure_site",4337115,"Ureteric structure"
4029571,"method",4044525,"Excision - action"
4029571,"procedure_site",4232481,"Urinary bladder structure"
4029787,"method",4043842,"Biopsy - action"
4029787,"procedure_site",4154333,"Bone structure"
4030028,"method",4045049,"Surgical action"
4030033,"method",4044525,"Excision - action"
4030033,"procedure_site",4313445,"Skin structure of trunk"
4030087,"method",4117981,"Repair - action"
4030087,"procedure_site",4287099,"Nasal septum structure"
4030107,"method",4044525,"Excision - action"
4030107,"procedure_site",4321375,"Thyroid structure"
4030148,"method",4044525,"Excision - action"
4030148,"procedure_site",4146765,"Structure of small intestine"
4030150,"method",4044525,"Excision - action"
4030150,"procedure_site",4009105,"Liver structure"
4030165,"method",4044525,"Excision - action"
4030165,"procedure_site",4236847,"Diaphragm structure"
4030239,"method",4044182,"Incision - action"
4030239,"method",4044186,"Surgical removal - action"
4030239,"procedure_site",4169744,"Knee joint structure"
4030247,"method",4106460,"Extracapsular extraction"
4030247,"procedure_site",4301506,"Lens clear"
4030660,"method",4045049,"Surgical action"
4030715,"method",4045049,"Surgical action"
4030840,"procedure_site",4133034,"Brain structure"
4031174,"method",4044190,"Injection - action"
4031344,"method",4044525,"Excision - action"
4031344,"procedure_site",4337115,"Ureteric structure"
4031451,"method",37157047,"Local flap reconstruction - action"
4031451,"procedure_site",4193513,"Chest wall structure"
4031456,"method",4044517,"Drainage - action"
4031456,"method",4044523,"Puncture - action"
4031456,"procedure_site",4237074,"Pleural cavity structure"
4031507,"method",4044182,"Incision - action"
4031507,"procedure_site",4144672,"Ileal structure"
4031507,"procedure_site",4171827,"Transverse colon structure"
4031777,"method",4044524,"Removal - action"
4031962,"procedure_site",4222297,"Abdominal wall"
4031962,"procedure_site",4244412,"Anterior abdominal wall structure"
4031970,"method",4117981,"Repair - action"
4031973,"method",4117981,"Repair - action"
4031973,"procedure_site",4244412,"Anterior abdominal wall structure"
4032014,"method",4045078,"Fulguration - action"
4032014,"method",4044182,"Incision - action"
4032014,"method",4043866,"Inspection - action"
4032014,"procedure_site",37303867,"Abdomen"
4032014,"procedure_site",37303863,"Abdominopelvic cavity"
4032014,"procedure_site",4199742,"Abdominopelvic cavity structure"
4032014,"procedure_site",4244412,"Anterior abdominal wall structure"
4032126,"method",4107452,"Transposition - action"
4032126,"procedure_site",4099608,"Omentum structure"
4032155,"method",4044187,"Evisceration - action"
4032167,"method",4117981,"Repair - action"
4032167,"procedure_site",4049448,"Ovarian structure"
4032243,"method",4231018,"Filtration - action"
4032404,"method",4043866,"Inspection - action"
4032404,"procedure_site",4156081,"Respiratory tract structure"
4032408,"method",4044524,"Removal - action"
4032566,"method",4044182,"Incision - action"
4032566,"method",4113232,"Osteotomy - action"
4032566,"procedure_site",4324391,"Bone structure of maxilla"
4032613,"method",4043866,"Inspection - action"
4032613,"procedure_site",4166066,"Vulval structure"
4032621,"method",4044518,"Evacuation - action"
4032621,"procedure_site",4097520,"Structure of product of conception"
4032631,"method",4044182,"Incision - action"
4032631,"method",4043866,"Inspection - action"
4032631,"method",4235039,"Surgical biopsy - action"
4032631,"procedure_site",37303867,"Abdomen"
4032631,"procedure_site",4244412,"Anterior abdominal wall structure"
4032631,"procedure_site",4009105,"Liver structure"
4032735,"method",4044525,"Excision - action"
4032735,"method",4044182,"Incision - action"
4032735,"method",4043866,"Inspection - action"
4032735,"procedure_site",37303867,"Abdomen"
4032735,"procedure_site",4244412,"Anterior abdominal wall structure"
4032735,"procedure_site",4056084,"Entire uterus"
4032735,"procedure_site",4044228,"Structure of uterine adnexa"
4032738,"method",4044525,"Excision - action"
4032738,"procedure_site",4099331,"Endometrial structure"
4032774,"method",4044182,"Incision - action"
4032774,"method",4043866,"Inspection - action"
4032774,"procedure_site",4199473,"Thoracic structure"
4032929,"method",4045049,"Surgical action"
4033087,"method",4044517,"Drainage - action"
4033396,"method",4044182,"Incision - action"
4033396,"method",4043866,"Inspection - action"
4033396,"method",4117981,"Repair - action"
4033396,"procedure_site",37303867,"Abdomen"
4033396,"procedure_site",4244412,"Anterior abdominal wall structure"
4033396,"procedure_site",4236019,"Inguinal canal structure"
4033398,"method",4045056,"Aspiration - action"
4033398,"method",4044186,"Surgical removal - action"
4033398,"procedure_site",37154115,"Structure of subcutaneous fatty tissue of trunk"
4033557,"method",4044176,"Evaluation - action"
4033557,"procedure_site",4217142,"Heart structure"
4034245,"method",4043843,"Debridement - action"
4034245,"procedure_site",4214466,"Joint structure"
4034305,"method",4045049,"Surgical action"
4034327,"method",4081507,"Reattachment - action"
4034327,"procedure_site",4192373,"Finger structure"
4034446,"method",4044525,"Excision - action"
4034446,"method",4117981,"Repair - action"
4034446,"procedure_site",4100790,"First metatarsophalangeal joint structure"
4034458,"method",4045049,"Surgical action"
4034462,"method",4043842,"Biopsy - action"
4034462,"procedure_site",4198252,"Bone structure of spine"
4034524,"method",4044525,"Excision - action"
4034524,"method",4043866,"Inspection - action"
4034524,"procedure_site",4262229,"Laryngeal structure"
4034845,"method",4045049,"Surgical action"
4035162,"method",4045069,"Fixation - action"
4035162,"procedure_site",4271678,"Kidney structure"
4035289,"method",4045086,"Application - action"
4035290,"method",4045086,"Application - action"
4035620,"method",4044522,"Division - action"
4035620,"procedure_site",4197226,"Anterior vagal trunk structure"
4035620,"procedure_site",4272773,"Structure of posterior vagal trunk"
4036250,"method",4044700,"Administration - action"
4036250,"method",40293773,"Implantation - action"
4036697,"method",4043866,"Inspection - action"
4036803,"method",4201409,"Examination - action"
4036943,"method",4044545,"Destruction - action"
4036943,"method",4044182,"Incision - action"
4036943,"method",4043866,"Inspection - action"
4036943,"procedure_site",37303867,"Abdomen"
4036943,"procedure_site",4244412,"Anterior abdominal wall structure"
4036943,"procedure_site",4151444,"Fallopian tube structure"
4037672,"method",4081836,"Ultrasound imaging - action"
4037876,"method",4043842,"Biopsy - action"
4037876,"procedure_site",4207370,"Pharyngeal structure"
4038335,"method",4045049,"Surgical action"
4038683,"method",4045069,"Fixation - action"
4038683,"method",4140159,"Open reduction - action"
4038683,"procedure_site",4154333,"Bone structure"
4039104,"method",4044176,"Evaluation - action"
4039376,"method",4043866,"Inspection - action"
4039589,"method",4044908,"Action"
4039628,"method",4044190,"Injection - action"
4040297,"method",4044182,"Incision - action"
4040297,"procedure_site",4197959,"Sphincter of Oddi structure"
4040299,"method",4045049,"Surgical action"
4040446,"method",4201409,"Examination - action"
4040446,"method",4044695,"History taking - action"
4040722,"method",40293773,"Implantation - action"
4040924,"method",4044525,"Excision - action"
4040974,"method",4044525,"Excision - action"
4040974,"method",4044182,"Incision - action"
4040974,"procedure_site",4199457,"Arterial structure"
4041195,"method",4044545,"Destruction - action"
4041195,"procedure_site",4242696,"Structure of median nerve"
4041249,"method",4045049,"Surgical action"
4041637,"method",4045069,"Fixation - action"
4041637,"procedure_site",4014426,"Skeletal system structure"
4041643,"method",4045086,"Application - action"
4041978,"method",4044190,"Injection - action"
4042315,"method",4044525,"Excision - action"
4042315,"procedure_site",4103215,"Phalanx structure"
4042506,"method",4043842,"Biopsy - action"
4042506,"procedure_site",4238088,"Testis structure"
4042907,"method",4044539,"Closure - action"
4042907,"method",4045072,"Construction - action"
4042907,"method",4044525,"Excision - action"
4042907,"method",4043851,"Exteriorization - action"
4042907,"procedure_site",4244412,"Anterior abdominal wall structure"
4042907,"procedure_site",4215634,"Colon structure"
4042907,"procedure_site",4144541,"Rectum structure"
4042907,"procedure_site",4244588,"Sigmoid colon structure"
4044045,"method",4044182,"Incision - action"
4044045,"procedure_site",4232481,"Urinary bladder structure"
4044347,"method",4081836,"Ultrasound imaging - action"
4044347,"procedure_site",4104340,"Venous structure"
4045610,"method",4312272,"Surgical insertion - action"
4045952,"method",4044525,"Excision - action"
4045952,"procedure_site",4092904,"Intracranial vascular structure"
4045963,"method",4231016,"Monitoring - action"
4046267,"method",4044553,"Reduction - action"
4046290,"method",4044547,"Fragmentation - action"
4046707,"method",37017090,"Surgical replacement - action"
4046749,"method",4044525,"Excision - action"
4046749,"procedure_site",4088616,"Structure of synovial membrane of elbow joint"
4046923,"method",4043842,"Biopsy - action"
4046923,"procedure_site",4133034,"Brain structure"
4046932,"method",4043701,"Stimulation - action"
4046932,"procedure_site",4133034,"Brain structure"
4047008,"method",4044542,"Ligation - action"
4047008,"method",4117981,"Repair - action"
4047082,"method",40293773,"Implantation - action"
4047234,"method",4045049,"Surgical action"
4047237,"method",4044539,"Closure - action"
4047237,"procedure_site",4193513,"Chest wall structure"
4047337,"method",4083508,"Exploration - action"
4047337,"procedure_site",4297788,"Structure of femoral artery"
4047347,"method",4044552,"Fitting - action"
4047494,"method",4043842,"Biopsy - action"
4047494,"procedure_site",4298444,"Breast structure"
4047947,"method",4044525,"Excision - action"
4047947,"procedure_site",4108280,"Entire parathyroid gland"
4048313,"method",4045073,"Reconstruction - action"
4048313,"procedure_site",4164276,"Nasal structure"
4048321,"method",4128335,"Surgical reduction"
4048321,"procedure_site",4262806,"Nasal turbinate structure"
4048326,"method",4044525,"Excision - action"
4048326,"procedure_site",4200560,"Internal nose structure"
4048327,"method",4045049,"Surgical action"
4048329,"method",4044525,"Excision - action"
4048329,"procedure_site",4182234,"Ethmoid sinus structure"
4048335,"method",4045049,"Surgical action"
4048431,"method",4045073,"Reconstruction - action"
4048431,"method",4117981,"Repair - action"
4048431,"procedure_site",4287099,"Nasal septum structure"
4048431,"procedure_site",4164276,"Nasal structure"
4048438,"method",4044525,"Excision - action"
4048438,"method",4044182,"Incision - action"
4048438,"method",4117981,"Repair - action"
4048438,"procedure_site",4199457,"Arterial structure"
4048622,"method",4045073,"Reconstruction - action"
4048622,"procedure_site",4164276,"Nasal structure"
4048626,"method",4044525,"Excision - action"
4048626,"procedure_site",4262806,"Nasal turbinate structure"
4048702,"method",4044519,"Dissection - action"
4048938,"method",4044186,"Surgical removal - action"
4048948,"method",4044201,"Obliteration - action"
4048948,"procedure_site",4092904,"Intracranial vascular structure"
4048987,"method",4043707,"Slitting - action"
4048987,"procedure_site",4076570,"Structure of prepuce of penis"
4049119,"method",4044553,"Reduction - action"
4049119,"procedure_site",4154333,"Bone structure"
4049252,"method",4045077,"Cauterization - action"
4049252,"method",4045079,"Galvanocauterization - action"
4049252,"procedure_site",4200560,"Internal nose structure"
4049372,"method",4236076,"Apheresis - action"
4049372,"method",4231018,"Filtration - action"
4049372,"method",4044535,"Perfusion - action"
4049547,"method",4257977,"Dilation repair - action"
4049547,"method",4207319,"Fluoroscopic imaging - action"
4049547,"procedure_site",4184947,"Structure of popliteal artery"
4049551,"method",4044525,"Excision - action"
4049551,"method",4044182,"Incision - action"
4049551,"procedure_site",4199457,"Arterial structure"
4049553,"method",4044525,"Excision - action"
4049553,"method",4044182,"Incision - action"
4049553,"procedure_site",4199457,"Arterial structure"
4049675,"method",4117981,"Repair - action"
4049675,"procedure_site",4049896,"Aortic structure"
4049682,"method",4312272,"Surgical insertion - action"
4049734,"method",4044539,"Closure - action"
4049734,"procedure_site",4215757,"Pulmonary artery structure"
4049812,"method",4312527,"Shunt - action"
4049812,"procedure_site",4138976,"Portal vein structure"
4049816,"method",4044198,"Stripping - action"
4049816,"procedure_site",4104340,"Venous structure"
4049832,"method",4106470,"Insertion - action"
4049958,"method",4043708,"Wedge resection - action"
4049958,"procedure_site",4001206,"Tongue part"
4049987,"method",4117507,"Ablation - action"
4049987,"procedure_site",4093357,"Cardiac conducting system structure"
4050114,"method",4044539,"Closure - action"
4050114,"procedure_site",4195786,"Structure of ductus arteriosus"
4050128,"method",4257977,"Dilation repair - action"
4050128,"method",4207319,"Fluoroscopic imaging - action"
4050128,"procedure_site",4199457,"Arterial structure"
4050137,"method",4044525,"Excision - action"
4050137,"method",4044182,"Incision - action"
