"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
1150871,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1326901,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1343916,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1356018,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1386670,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1502905,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1503297,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1514412,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1516976,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1517824,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1518254,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1525215,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1544838,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1550023,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1550557,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1553610,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1560171,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1567198,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1580747,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1583722,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1596977,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1597756,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1636780,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1707164,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1707687,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1735947,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1738521,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1790812,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
1836948,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19005046,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19008867,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19008994,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19014215,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19018322,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19018403,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19018541,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19018544,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19019131,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19035569,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19035631,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19035704,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19036781,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19037038,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19037833,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19045045,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19049105,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19051926,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19056611,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19059796,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19062817,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19066894,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19066992,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19092849,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19093848,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19095164,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19115055,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19122137,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
19137312,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
35198096,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
35602717,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
40166035,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
40170911,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
40234201,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
40239216,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
42899937,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
43009053,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
44506754,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
44785829,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
45774435,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
45774613,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
45774751,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
45775571,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
45775584,"atc_1st",21600001,"A. ALIMENTARY TRACT AND METABOLISM",1,NA
588017,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
793042,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
