"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
4074848,"by_method",4297090,"Evaluation procedure",1,NA
4075026,"by_method",4297090,"Evaluation procedure",1,NA
4075112,"by_method",4297090,"Evaluation procedure",1,NA
4075430,"by_method",4297090,"Evaluation procedure",1,NA
4075967,"by_method",4297090,"Evaluation procedure",1,NA
4076188,"by_method",4297090,"Evaluation procedure",1,NA
4077697,"by_method",4297090,"Evaluation procedure",1,NA
4079701,"by_method",4297090,"Evaluation procedure",1,NA
4080522,"by_method",4297090,"Evaluation procedure",1,NA
4081881,"by_method",4297090,"Evaluation procedure",1,NA
4082706,"by_method",4297090,"Evaluation procedure",1,NA
4082847,"by_method",4297090,"Evaluation procedure",1,NA
4082987,"by_method",4297090,"Evaluation procedure",1,NA
4082989,"by_method",4297090,"Evaluation procedure",1,NA
4083110,"by_method",4297090,"Evaluation procedure",1,NA
4083211,"by_method",4297090,"Evaluation procedure",1,NA
4085923,"by_method",4297090,"Evaluation procedure",1,NA
4086677,"by_method",4297090,"Evaluation procedure",1,NA
4087381,"by_method",4297090,"Evaluation procedure",1,NA
4088016,"by_method",4297090,"Evaluation procedure",1,NA
4091870,"by_method",4297090,"Evaluation procedure",1,NA
4092279,"by_method",4297090,"Evaluation procedure",1,NA
4092980,"by_method",4297090,"Evaluation procedure",1,NA
4098039,"by_method",4297090,"Evaluation procedure",1,NA
4098786,"by_method",4297090,"Evaluation procedure",1,NA
4098793,"by_method",4297090,"Evaluation procedure",1,NA
4098814,"by_method",4297090,"Evaluation procedure",1,NA
4099101,"by_method",4297090,"Evaluation procedure",1,NA
4099524,"by_method",4297090,"Evaluation procedure",1,NA
4099539,"by_method",4297090,"Evaluation procedure",1,NA
4100187,"by_method",4297090,"Evaluation procedure",1,NA
4100718,"by_method",4297090,"Evaluation procedure",1,NA
4101913,"by_method",4297090,"Evaluation procedure",1,NA
4102081,"by_method",4297090,"Evaluation procedure",1,NA
4102235,"by_method",4297090,"Evaluation procedure",1,NA
4103380,"by_method",4297090,"Evaluation procedure",1,NA
4105083,"by_method",4297090,"Evaluation procedure",1,NA
4105167,"by_method",4297090,"Evaluation procedure",1,NA
4109727,"by_method",4297090,"Evaluation procedure",1,NA
4111523,"by_method",4297090,"Evaluation procedure",1,NA
4111540,"by_method",4297090,"Evaluation procedure",1,NA
4112234,"by_method",4297090,"Evaluation procedure",1,NA
4114775,"by_method",4297090,"Evaluation procedure",1,NA
4115487,"by_method",4297090,"Evaluation procedure",1,NA
4121041,"by_method",4297090,"Evaluation procedure",1,NA
4121247,"by_method",4297090,"Evaluation procedure",1,NA
4121863,"by_method",4297090,"Evaluation procedure",1,NA
4123735,"by_method",4297090,"Evaluation procedure",1,NA
4124526,"by_method",4297090,"Evaluation procedure",1,NA
4124557,"by_method",4297090,"Evaluation procedure",1,NA
4127240,"by_method",4297090,"Evaluation procedure",1,NA
4127887,"by_method",4297090,"Evaluation procedure",1,NA
4128302,"by_method",4297090,"Evaluation procedure",1,NA
4128560,"by_method",4297090,"Evaluation procedure",1,NA
4130185,"by_method",4297090,"Evaluation procedure",1,NA
4131534,"by_method",4297090,"Evaluation procedure",1,NA
4134565,"by_method",4297090,"Evaluation procedure",1,NA
