"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
1397141,"atc_1st",21603550,"S. SENSORY ORGANS",1,NA
1506270,"atc_1st",21603550,"S. SENSORY ORGANS",1,NA
1707687,"atc_1st",21603550,"S. SENSORY ORGANS",1,NA
1757803,"atc_1st",21603550,"S. SENSORY ORGANS",1,NA
19062817,"atc_1st",21603550,"S. SENSORY ORGANS",1,NA
1304565,"atc_1st",21605212,"V. VARIOUS",1,NA
1354698,"atc_1st",21605212,"V. VARIOUS",1,NA
1360067,"atc_1st",21605212,"V. VARIOUS",1,NA
19007721,"atc_1st",21605212,"V. VARIOUS",1,NA
19054702,"atc_1st",21605212,"V. VARIOUS",1,NA
35602981,"atc_1st",21605212,"V. VARIOUS",1,NA
