"concept_id","year","sex","age_group","patient_count","record_count","denominator","prevalence"
1304850,2014,"M","20-29",7,27,14596,0.000479583447519868
1304850,2014,"M","30-39",7,37,13773,0.000508240760909025
1304850,2014,"M","40-49",7,18,11505,0.000608431116905693
1304850,2014,"M","50-59",17,80,11275,0.00150776053215078
1304850,2014,"M","60-69",25,63,9556,0.00261615738802846
1304850,2014,"M","70-79",15,46,6158,0.0024358557973368
1304850,2014,"M","80+",7,42,2373,0.00294985250737463
1304850,2015,"F","30-39",9,42,13804,0.000651984931903796
1304850,2015,"F","40-49",16,43,13483,0.00118667952236149
1304850,2015,"F","50-59",34,102,14939,0.0022759220831381
1304850,2015,"F","60-69",50,168,14576,0.00343029637760703
1304850,2015,"F","70-79",30,64,10410,0.00288184438040346
1304850,2015,"F","80+",8,12,6281,0.00127368253462824
1304850,2015,"M","30-39",5,16,13972,0.00035785857429144
1304850,2015,"M","40-49",7,11,11699,0.000598341738610138
1304850,2015,"M","50-59",19,64,11177,0.00169991947749843
1304850,2015,"M","60-69",28,77,9902,0.00282771157341951
1304850,2015,"M","70-79",11,35,6145,0.00179007323026851
1304850,2015,"M","80+",14,26,2552,0.0054858934169279
1304850,2016,"F","30-39",8,23,13959,0.000573106956085679
1304850,2016,"F","40-49",22,60,13484,0.00163156333432216
1304850,2016,"F","50-59",31,71,14664,0.00211402073104201
1304850,2016,"F","60-69",40,115,14762,0.00270965993767782
1304850,2016,"F","70-79",30,78,10539,0.00284656988329063
1304850,2016,"F","80+",7,31,6702,0.00104446433900328
1304850,2016,"M","30-39",5,14,14144,0.000353506787330317
1304850,2016,"M","40-49",5,12,11916,0.000419603893924136
1304850,2016,"M","50-59",15,48,11046,0.00135795763172189
1304850,2016,"M","60-69",27,73,9987,0.00270351456893962
1304850,2016,"M","70-79",10,19,6235,0.00160384923817161
1304850,2016,"M","80+",7,12,2775,0.00252252252252252
1304850,2017,"F","30-39",12,41,14204,0.000844832441565756
1304850,2017,"F","40-49",19,60,13544,0.00140283520378027
1304850,2017,"F","50-59",40,85,14292,0.00279876854184159
1304850,2017,"F","60-69",48,168,14889,0.00322385653838404
1304850,2017,"F","70-79",39,151,10561,0.00369283211817063
1304850,2017,"F","80+",14,30,7294,0.00191938579654511
1304850,2017,"M","30-39",5,11,14398,0.000347270454229754
1304850,2017,"M","40-49",6,21,12207,0.000491521258294421
1304850,2017,"M","50-59",18,57,10839,0.00166066980348741
1304850,2017,"M","60-69",39,140,9955,0.00391762933199397
1304850,2017,"M","70-79",34,109,6380,0.00532915360501567
1304850,2017,"M","80+",14,40,3029,0.00462198745460548
1304850,2018,"F","30-39",14,41,14336,0.0009765625
1304850,2018,"F","40-49",19,86,13490,0.00140845070422535
1304850,2018,"F","50-59",45,157,14106,0.0031901318587835
1304850,2018,"F","60-69",70,222,14989,0.00467009140036026
1304850,2018,"F","70-79",74,224,10600,0.0069811320754717
1304850,2018,"F","80+",16,55,7789,0.00205417897034279
1304850,2018,"M","30-39",6,20,14715,0.000407747196738022
1304850,2018,"M","40-49",7,26,12318,0.000568274070465985
1304850,2018,"M","50-59",31,98,10777,0.00287649624199684
1304850,2018,"M","60-69",60,239,9973,0.00601624385841773
1304850,2018,"M","70-79",33,115,6500,0.00507692307692308
1304850,2018,"M","80+",5,18,3212,0.00155666251556663
1304850,2019,"F","30-39",20,78,14482,0.00138102472034249
1304850,2019,"F","40-49",25,82,13508,0.0018507551080841
1304850,2019,"F","50-59",44,157,13865,0.00317345834835918
1304850,2019,"F","60-69",54,173,14845,0.00363758841360728
1304850,2019,"F","70-79",54,165,10817,0.00499214199870574
1304850,2019,"F","80+",17,59,8262,0.00205761316872428
1304850,2019,"M","30-39",8,25,15024,0.00053248136315229
1304850,2019,"M","40-49",11,60,12546,0.000876773473617089
1304850,2019,"M","50-59",34,138,10662,0.00318889514162446
1304850,2019,"M","60-69",76,286,9955,0.00763435459568056
1304850,2019,"M","70-79",50,167,6597,0.00757920266787934
1304850,2019,"M","80+",6,13,3408,0.00176056338028169
1304850,2020,"F","30-39",19,78,14624,0.0012992341356674
1304850,2020,"F","40-49",33,143,13365,0.00246913580246914
1304850,2020,"F","50-59",40,152,13699,0.00291992116212862
