"concept_id","concept_name","concept_code","vocabulary_id","concept_class_id","n_patients_total","n_records_total"
321318,"Angina pectoris","194828000","SNOMED","Disorder",3607,7374
437827,"Pure hypercholesterolemia","267432004","SNOMED","Disorder",3537,6159
255848,"Pneumonia","233604007","SNOMED","Disorder",3219,3775
23220,"Chronic tonsillitis","90979004","SNOMED","Disorder",3205,7571
140673,"Hypothyroidism","40930008","SNOMED","Disorder",3084,7947
81175,"Contusion of chest","10050004","SNOMED","Disorder",3071,3240
198185,"Chronic renal failure","90688005","SNOMED","Disorder",2952,9061
313459,"Sleep apnea","73430006","SNOMED","Disorder",2910,14520
377910,"Deviated nasal septum","126660000","SNOMED","Disorder",2899,6172
4112026,"Sequelae of cerebral infarction","195243003","SNOMED","Disorder",2810,6062
315558,"Atherosclerosis of arteries of the extremities","51274000","SNOMED","Disorder",2742,8309
78804,"Fibrocystic disease of breast","27431007","SNOMED","Clinical Finding",2726,4006
200962,"Primary malignant neoplasm of prostate","93974005","SNOMED","Disorder",2696,24161
440129,"Hypertrophy of nasal turbinates","17467004","SNOMED","Disorder",2664,4402
138525,"Pain in limb","90834002","SNOMED","Clinical Finding",2568,2843
134736,"Backache","161891005","SNOMED","Clinical Finding",2566,2798
444132,"Injury of knee","125601008","SNOMED","Disorder",2531,2962
4079749,"Osteoarthritis of hip","239872002","SNOMED","Disorder",2501,5326
257011,"Acute upper respiratory infection","54398005","SNOMED","Disorder",2487,2737
374375,"Impacted cerumen","18070006","SNOMED","Disorder",2472,2907
380094,"Carpal tunnel syndrome","57406009","SNOMED","Disorder",2457,5080
4114585,"Primary gonarthrosis, bilateral","201841000","SNOMED","Disorder",2445,4318
442077,"Anxiety disorder","197480006","SNOMED","Disorder",2385,9537
4134322,"Fracture of distal end of radius","263199001","SNOMED","Disorder",2383,3521
378424,"Astigmatism","82649003","SNOMED","Disorder",2377,3277
73553,"Arthropathy","399269003","SNOMED","Disorder",2374,3951
378253,"Headache","25064002","SNOMED","Clinical Finding",2362,2705
442604,"Hypertensive heart disease","64715009","SNOMED","Disorder",2343,2815
37311061,"COVID-19","840539006","SNOMED","Disorder",2341,2537
75346,"Derangement of meniscus","111224002","SNOMED","Disorder",2313,4383
4243161,"Open wound of head","38354005","SNOMED","Disorder",2297,2526
4001336,"Concussion injury of brain","110030002","SNOMED","Disorder",2286,2410
78619,"Contusion of knee","22878006","SNOMED","Disorder",2280,2443
439297,"Nuclear senile cataract","193589009","SNOMED","Disorder",2249,4686
435613,"Cellulitis","128045006","SNOMED","Disorder",2244,2663
4206148,"Syncope and collapse","309585006","SNOMED","Clinical Finding",2217,2608
77079,"Spinal stenosis","76107001","SNOMED","Disorder",2212,4706
73649,"Contusion of finger","69787006","SNOMED","Disorder",2209,2331
439694,"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","194781004","SNOMED","Disorder",2187,8006
81723,"Contusion of hand","5662003","SNOMED","Disorder",2183,2316
45766714,"Inflammatory dermatosis","703938007","SNOMED","Disorder",2177,3456
257007,"Allergic rhinitis","61582004","SNOMED","Disorder",2144,3031
4051004,"Open wound of scalp","210323002","SNOMED","Disorder",2059,2254
379805,"Myopia","57190000","SNOMED","Disorder",2009,2853
4187850,"Primary malignant neoplasm of upper outer quadrant of breast","373088001","SNOMED","Disorder",2000,31405
36716712,"Calculus of gallbladder without cholecystitis or cholangitis","722869007","SNOMED","Disorder",1982,3097
317009,"Asthma","195967001","SNOMED","Disorder",1954,4091
4096682,"Bleeding from nose","249366005","SNOMED","Clinical Finding",1933,2787
24660,"Acute tonsillitis","17741008","SNOMED","Disorder",1929,2133
4057580,"Fracture of phalanx of finger","18171007","SNOMED","Disorder",1929,2356
136057,"Benign neoplasm of skin of trunk","92380000","SNOMED","Disorder",1926,2298
140648,"Onychomycosis due to dermatophyte","402134005","SNOMED","Disorder",1924,4276
4086195,"Superficial injury of head","283025007","SNOMED","Disorder",1905,1996
436253,"Sprain of foot","49388007","SNOMED","Disorder",1881,1954
4216185,"Open wound of upper limb","81405006","SNOMED","Disorder",1866,2011
24134,"Neck pain","81680005","SNOMED","Clinical Finding",1860,2299
200174,"Disorder of skin and/or subcutaneous tissue","80659006","SNOMED","Disorder",1831,2486
201340,"Gastritis","4556007","SNOMED","Disorder",1818,2230
75010,"Fibroadenosis of breast","23260002","SNOMED","Disorder",1789,3013
4181064,"Inflammatory disorder of extremity","363175000","SNOMED","Disorder",1771,2089
439846,"Left heart failure","85232009","SNOMED","Disorder",1753,2942
373478,"Presbyopia","41256004","SNOMED","Disorder",1747,2107
376415,"Hypermetropia","38101003","SNOMED","Disorder",1740,2705
4281109,"Autoimmune thyroiditis","66944004","SNOMED","Disorder",1738,3974
4261842,"Sick sinus syndrome","36083008","SNOMED","Disorder",1733,7478
4338031,"Mixed anxiety and depressive disorder","231504006","SNOMED","Disorder",1710,11644
4307111,"Moderate major depression","832007","SNOMED","Disorder",1696,9398
201618,"Disorder of intestine","85919009","SNOMED","Disorder",1689,2016
136917,"Primary malignant neoplasm of skin of face","94022001","SNOMED","Disorder",1688,5308
260139,"Acute bronchitis","10509002","SNOMED","Disorder",1676,1879
74816,"Contusion of toe","58075000","SNOMED","Disorder",1657,1712
257315,"Bacterial pneumonia","53084003","SNOMED","Disorder",1645,1982
436070,"Vitamin D deficiency","34713006","SNOMED","Disorder",1641,2266
439777,"Anemia","271737000","SNOMED","Disorder",1639,2414
4134318,"Fractured nasal bones","263171005","SNOMED","Disorder",1618,2318
436585,"Toxic effect of ethyl alcohol","82782008","SNOMED","Disorder",1605,2115
40481919,"Coronary atherosclerosis","443502000","SNOMED","Disorder",1603,3020
440417,"Pulmonary embolism","59282003","SNOMED","Disorder",1596,3474
81454,"Injury of finger","52011008","SNOMED","Disorder",1587,1861
441258,"Anemia in neoplastic disease","191265009","SNOMED","Disorder",1578,3000
4144111,"Gastroesophageal reflux disease without esophagitis","266435005","SNOMED","Disorder",1578,2092
192854,"Intramural leiomyoma of uterus","93616000","SNOMED","Disorder",1576,3536
4167229,"Superficial injury of upper limb","274190009","SNOMED","Disorder",1566,1623
4189343,"Aortic valve stenosis","60573004","SNOMED","Disorder",1563,4947
4270024,"Acute non-ST segment elevation myocardial infarction","401314000","SNOMED","Disorder",1548,1658
44784217,"Cardiac arrhythmia","698247007","SNOMED","Disorder",1527,2053
73090,"Contusion of foot","74814004","SNOMED","Disorder",1512,1544
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type","35253001","SNOMED","Disorder",1511,14741
440674,"Gout","90560007","SNOMED","Disorder",1502,2328
607208,"Acute alcohol intoxication","1149333003","SNOMED","Disorder",1500,2000
441818,"Hemangioma","400210000","SNOMED","Disorder",1490,2097
442019,"Complication of procedure","116224001","SNOMED","Disorder",1488,1831
4133610,"Fracture of upper end of humerus","127286005","SNOMED","Disorder",1484,2406
40482507,"Incipient senile cataract","445213003","SNOMED","Disorder",1453,2069
73075,"Contusion of upper limb","68142008","SNOMED","Disorder",1439,1497
4298207,"Mouth breathing","77329001","SNOMED","Clinical Finding",1439,2098
4227594,"Acne vulgaris","88616000","SNOMED","Disorder",1438,3173
136368,"Non-toxic multinodular goiter","36241006","SNOMED","Disorder",1437,3257
437247,"Anemia of chronic disease","234347009","SNOMED","Disorder",1425,6401
435262,"Primary open angle glaucoma","77075001","SNOMED","Disorder",1410,4495
42537729,"Aortocoronary bypass graft present","737276005","SNOMED","Clinical Finding",1394,4618
433736,"Obesity","414916001","SNOMED","Disorder",1377,2525
433316,"Dizziness and giddiness","271789005","SNOMED","Clinical Finding",1373,1547
46271022,"Chronic kidney disease","709044004","SNOMED","Disorder",1373,2020
4212887,"Disorder of rotator cuff","414033006","SNOMED","Disorder",1372,2428
73089,"Contusion of buttock","68893001","SNOMED","Disorder",1369,1418
440029,"Viral disease","34014006","SNOMED","Disorder",1369,1456
319049,"Acute respiratory failure","65710008","SNOMED","Disorder",1350,1600
4310400,"Acute appendicitis","85189001","SNOMED","Disorder",1350,1413
254061,"Pleural effusion","60046008","SNOMED","Disorder",1336,2094
4112853,"Malignant tumor of breast","254837009","SNOMED","Disorder",1328,14449
4167105,"Superficial injury of scalp","274181002","SNOMED","Disorder",1325,1368
140641,"Verruca vulgaris","57019003","SNOMED","Disorder",1321,4689
314971,"Chronic respiratory failure","39871006","SNOMED","Disorder",1320,9525
433753,"Harmful pattern of use of alcohol","15167005","SNOMED","Disorder",1313,3595
195588,"Cystitis","38822007","SNOMED","Disorder",1298,1440
376208,"Disorder of soft tissue","19660004","SNOMED","Disorder",1296,1835
373852,"Neuralgia","16269008","SNOMED","Clinical Finding",1295,1392
4166909,"Superficial injury of lower limb","274197007","SNOMED","Disorder",1295,1337
81878,"Benign paroxysmal positional vertigo","111541001","SNOMED","Disorder",1294,1465
4305500,"Vasomotor rhinitis","8229003","SNOMED","Disorder",1276,1438
4077577,"Moderate recurrent major depression","18818009","SNOMED","Disorder",1274,12892
4058637,"Fracture of phalanx of foot","21351003","SNOMED","Disorder",1262,1340
4085552,"Fracture of lateral malleolus","281535004","SNOMED","Disorder",1255,1754
4108356,"Cerebral infarction due to embolism of cerebral arteries","195190007","SNOMED","Disorder",1238,1985
4115380,"Primary coxarthrosis, bilateral","201839001","SNOMED","Disorder",1238,1927
380378,"Epilepsy","84757009","SNOMED","Disorder",1236,3285
374915,"Focal epilepsy","230381009","SNOMED","Disorder",1223,4545
260427,"Common cold","82272006","SNOMED","Disorder",1215,1320
197320,"Acute kidney injury","14669001","SNOMED","Disorder",1213,1444
442752,"Muscle pain","68962001","SNOMED","Clinical Finding",1211,1386
73290,"Contracture of joint","7890003","SNOMED","Disorder",1210,1747
441191,"Poisoning due to bite of venomous arthropod","15056007","SNOMED","Disorder",1208,1333
4164898,"Diverticulosis of large intestine without diverticulitis","45568004","SNOMED","Clinical Finding",1204,1889
375827,"Acute non-suppurative serous otitis media","194240006","SNOMED","Disorder",1202,1449
4142905,"Fracture of rib","33737001","SNOMED","Disorder",1200,1279
42537727,"Degeneration of posterior pole of eye","737273002","SNOMED","Disorder",1194,3916
4151250,"Malignant neoplasm of upper lobe, bronchus or lung","269464000","SNOMED","Disorder",1184,11400
443454,"Cerebral infarction","432504007","SNOMED","Disorder",1176,1692
195562,"Hemorrhoids","70153002","SNOMED","Disorder",1161,1496
380731,"Otitis externa","3135009","SNOMED","Disorder",1158,1455
4103476,"Pain of ear","301354004","SNOMED","Clinical Finding",1154,1230
4307925,"Psoriasis vulgaris","200975007","SNOMED","Disorder",1149,7277
443388,"Malignant neoplasm of lung","363358000","SNOMED","Disorder",1146,4951
192450,"Retention of urine","267064002","SNOMED","Disorder",1141,1986
4181705,"Varicose veins of lower limb without ulcer and without inflammation","297713002","SNOMED","Disorder",1136,1621
201916,"Ureteric stone","31054009","SNOMED","Disorder",1132,2136
37159532,"Pressure injury","1163215007","SNOMED","Disorder",1129,1518
375528,"Spastic hemiplegia","79633009","SNOMED","Disorder",1122,1956
135777,"Neoplasm of uncertain behavior of skin","95087004","SNOMED","Disorder",1119,1465
4288544,"Inguinal hernia","396232000","SNOMED","Disorder",1109,2459
141323,"Acute maxillary sinusitis","68272006","SNOMED","Disorder",1106,1242
201061,"Diaphragmatic hernia","39839004","SNOMED","Disorder",1106,1641
4067313,"Cervical disc disorder with radiculopathy","202757008","SNOMED","Disorder",1105,1930
4004352,"Irritant contact dermatitis","110979008","SNOMED","Disorder",1104,1450
40485074,"Injury of collateral ligament of knee","444159004","SNOMED","Disorder",1097,1225
78605,"Contusion of elbow","91613004","SNOMED","Disorder",1084,1125
441712,"Open wound of ocular adnexa","16998003","SNOMED","Disorder",1084,1154
36714388,"Influenza caused by seasonal influenza virus","719590007","SNOMED","Disorder",1083,1164
4336157,"Acute non-infective otitis externa","232232001","SNOMED","Disorder",1081,1254
435644,"Metatarsal bone fracture","263251009","SNOMED","Disorder",1078,1339
201620,"Kidney stone","95570007","SNOMED","Disorder",1062,2298
4015352,"Fracture of metacarpal bone","208393000","SNOMED","Disorder",1053,1459
4110815,"Sensorineural hearing loss of bilateral ears","194424005","SNOMED","Disorder",1053,1427
40400344,"Acquired pes planus","203534009","SNOMED","Disorder",1048,1275
77630,"Disorder of shoulder","118944007","SNOMED","Disorder",1043,1313
376382,"Tension-type headache","398057008","SNOMED","Disorder",1032,1293
138825,"Actinic keratosis","201101007","SNOMED","Disorder",1027,2480
435515,"Hypo-osmolality and or hyponatremia","267447008","SNOMED","Disorder",1025,1327
375527,"Headache disorder","230461009","SNOMED","Disorder",1019,1196
75617,"Generalized osteoarthritis","201819000","SNOMED","Disorder",1018,1490
133141,"Tinea pedis","6020002","SNOMED","Disorder",1018,1355
4221821,"Thrombophlebitis of deep veins of lower extremity","40198004","SNOMED","Disorder",1014,2724
197304,"Ulcer of lower extremity","95344007","SNOMED","Disorder",1013,2317
4128914,"Fracture of multiple ribs","1261007","SNOMED","Disorder",1004,1217
4058494,"Superficial injuries involving multiple body regions","211468002","SNOMED","Disorder",1001,1042
432545,"Bacterial infectious disease","87628006","SNOMED","Disorder",994,1134
443785,"Calculus of gallbladder with cholecystitis","25924004","SNOMED","Disorder",993,1554
4110192,"Cerebral infarction due to thrombosis of cerebral arteries","195189003","SNOMED","Disorder",986,1628
201254,"Type 1 diabetes mellitus","46635009","SNOMED","Disorder",985,5045
195306,"Gastroduodenitis","196731005","SNOMED","Disorder",984,1093
36712821,"Postprocedural infection","12246311000119109","SNOMED","Disorder",981,1445
437312,"Bleeding","131148009","SNOMED","Clinical Finding",978,1102
4306292,"Upper abdominal pain","83132003","SNOMED","Clinical Finding",976,1051
254761,"Cough","49727002","SNOMED","Clinical Finding",973,1097
45766116,"Acute ST segment elevation myocardial infarction of inferior wall","703213009","SNOMED","Disorder",968,1029
140966,"Benign neoplasm of skin of face","92359006","SNOMED","Disorder",964,1304
133834,"Atopic dermatitis","24079001","SNOMED","Disorder",963,2492
74396,"Temporomandibular joint disorder","41888000","SNOMED","Disorder",957,1250
437833,"Hypokalemia","43339004","SNOMED","Disorder",953,1151
4031019,"Allergic contact dermatitis","238575004","SNOMED","Disorder",951,1406
433450,"Paranoid schizophrenia","64905009","SNOMED","Disorder",948,35457
437246,"Vitamin B deficiency","47903000","SNOMED","Disorder",945,1227
133147,"Primary malignant neoplasm of skin of trunk","94043000","SNOMED","Disorder",938,2811
4138301,"Fracture of distal end of radius and ulna","263208005","SNOMED","Disorder",937,1386
138346,"Erysipelas","44653001","SNOMED","Disorder",935,1214
75860,"Constipation","14760008","SNOMED","Clinical Finding",932,1276
435243,"Alcohol dependence","66590003","SNOMED","Disorder",930,3040
194081,"Acute cystitis","68226007","SNOMED","Disorder",926,1012
45766075,"Acute anterior ST segment elevation myocardial infarction","703164000","SNOMED","Disorder",925,990
4001643,"Adult osteochondrosis of spine","203417003","SNOMED","Disorder",919,1166
199074,"Acute pancreatitis","197456007","SNOMED","Disorder",918,1379
433856,"Fracture of neck of femur","5913000","SNOMED","Disorder",914,1180
4092513,"Malignant neoplasm of overlapping sites of breast","188157005","SNOMED","Disorder",908,14242
4031856,"Chronic vaginitis","14248008","SNOMED","Disorder",904,1137
4182562,"Lower abdominal pain","54586004","SNOMED","Clinical Finding",894,946
30437,"Gastro-esophageal reflux disease with esophagitis","266433003","SNOMED","Disorder",888,1224
261326,"Viral pneumonia","75570004","SNOMED","Disorder",888,1050
25297,"Acute pharyngitis","363746003","SNOMED","Disorder",887,944
137053,"Seborrheic dermatitis","50563003","SNOMED","Disorder",887,1178
4089462,"Ventricular premature complex","251175005","SNOMED","Disorder",887,1791
1245005,"Osteoporotic fracture due to postmenopausal osteoporosis","1295483002","SNOMED","Disorder",880,2337
4053604,"Open wound of lower leg","125661005","SNOMED","Disorder",873,1062
444129,"Injury of wrist","125598003","SNOMED","Disorder",872,907
76492,"Cellulitis of digit","19240003","SNOMED","Disorder",861,1026
81379,"Lateral epicondylitis","202855006","SNOMED","Disorder",851,1307
4172432,"Hyperpigmentation of skin","49765009","SNOMED","Disorder",850,955
378735,"Migraine without aura","56097005","SNOMED","Disorder",834,1300
4052826,"Open wound in mouth","210358000","SNOMED","Disorder",833,893
4031763,"Melanocytic nevus of lower limb","109293009","SNOMED","Disorder",832,1171
37168850,"Malignant colorectal neoplasm","1286877004","SNOMED","Disorder",828,7966
4230641,"Chronic pansinusitis","88850006","SNOMED","Disorder",822,2250
4015503,"Pertrochanteric fracture","208562000","SNOMED","Disorder",817,1035
74728,"Synovitis and tenosynovitis","202900007","SNOMED","Disorder",811,1123
37119138,"Iron deficiency anemia due to blood loss","724556004","SNOMED","Disorder",807,1459
4102631,"Acute tubulointerstitial nephritis","28637003","SNOMED","Disorder",806,941
440751,"Peritonsillar abscess","15033003","SNOMED","Disorder",804,1580
4317685,"Neoplasm of uncertain behavior of respiratory tract","95026005","SNOMED","Disorder",795,1357
75897,"Polyarthropathy","36186002","SNOMED","Disorder",792,1144
75909,"Disorder of bone","76069003","SNOMED","Disorder",787,970
4167909,"Injury of nail","275320004","SNOMED","Disorder",787,885
195401,"Contusion of hip","44801007","SNOMED","Disorder",777,824
4035611,"Seropositive rheumatoid arthritis","239791005","SNOMED","Disorder",769,8960
1244370,"Melanocytic nevus of region of face","1287477004","SNOMED","Disorder",768,1042
81303,"Labyrinthine disorder","20425006","SNOMED","Disorder",765,871
139099,"Ingrowing nail","400097005","SNOMED","Disorder",764,1109
4297400,"Mild neurocognitive disorder","386805003","SNOMED","Disorder",762,3281
72576,"Benign neoplasm of breast","269485000","SNOMED","Disorder",750,1598
74582,"Primary malignant neoplasm of rectum","93984006","SNOMED","Disorder",749,8138
4289526,"Nonulcer dyspepsia","3696007","SNOMED","Disorder",749,861
436677,"Adjustment disorder","17226007","SNOMED","Disorder",746,1985
4213373,"Dislocation of shoulder joint","417076003","SNOMED","Disorder",745,1022
75911,"Acquired hallux valgus","65358001","SNOMED","Disorder",744,1344
36684319,"Adjustment disorder with mixed anxiety and depressed mood","782501005","SNOMED","Disorder",742,2525
198985,"Primary malignant neoplasm of kidney","93849006","SNOMED","Disorder",741,6134
438531,"Chondromalacia","63198006","SNOMED","Disorder",734,987
4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung","372110008","SNOMED","Disorder",733,7039
76786,"Derangement of knee","63643000","SNOMED","Disorder",732,910
201078,"Atrophic vaginitis","52441000","SNOMED","Disorder",731,1161
256439,"Allergic rhinitis caused by pollen","21719001","SNOMED","Disorder",727,1655
194991,"Calculus of gallbladder with acute cholecystitis","59771005","SNOMED","Disorder",726,784
4336254,"Dystrophia unguium","87065009","SNOMED","Disorder",725,1027
192367,"Dysplasia of cervix","73391008","SNOMED","Disorder",723,1666
139900,"Urticaria","126485001","SNOMED","Disorder",722,1038
4188155,"Hernia of anterior abdominal wall","414396006","SNOMED","Disorder",720,1523
136773,"Rosacea","398909004","SNOMED","Disorder",719,1645
4194894,"Muscle and tendon injury","312847008","SNOMED","Disorder",713,1044
4016131,"Fracture of great toe","208719004","SNOMED","Disorder",710,764
381859,"Infective otitis externa","86981007","SNOMED","Disorder",709,900
200779,"Polyp of corpus uteri","11314008","SNOMED","Disorder",703,1207
437038,"Blood in urine","34436003","SNOMED","Clinical Finding",695,879
4291025,"Arthritis","3723001","SNOMED","Disorder",692,4341
4019070,"Complete tear, ankle and/or foot ligament","209632009","SNOMED","Disorder",686,734
81378,"Chondromalacia of patella","36071006","SNOMED","Disorder",683,945
137820,"Postoperative hypothyroidism","27059002","SNOMED","Disorder",682,2644
75865,"Disorder of urinary system","128606002","SNOMED","Disorder",679,792
199764,"Benign neoplasm of ovary","92260003","SNOMED","Disorder",673,1170
374027,"Lesion of ulnar nerve","367475009","SNOMED","Disorder",672,1136
192667,"Atrophic gastritis","84568007","SNOMED","Disorder",671,1004
27674,"Nausea and vomiting","16932000","SNOMED","Disorder",669,755
4106355,"Superficial injury of lower leg","283041008","SNOMED","Disorder",668,704
4237458,"Fracture of clavicle","58150001","SNOMED","Disorder",666,1095
31317,"Dysphagia","40739000","SNOMED","Disorder",664,969
198964,"Chronic hepatitis C","128302006","SNOMED","Disorder",661,2128
77644,"Adhesive capsulitis of shoulder","399114005","SNOMED","Disorder",660,948
375519,"Alcohol withdrawal","191480000","SNOMED","Disorder",660,1073
4017107,"Traumatic subdural hemorrhage","209987007","SNOMED","Disorder",660,881
4057513,"Chronic superficial gastritis","196735001","SNOMED","Disorder",658,893
4033319,"Lipoma of skin and subcutaneous tissue of trunk","109350007","SNOMED","Disorder",657,972
437530,"Disorder of lipid metabolism","267431006","SNOMED","Disorder",655,817
439776,"Autism spectrum disorder","35919005","SNOMED","Disorder",651,5951
4090205,"Sequelae of tuberculosis","187251001","SNOMED","Disorder",647,1889
4015743,"Multiple fractures of lower leg","208732009","SNOMED","Disorder",646,905
438788,"Hypertrophy of adenoids","111591002","SNOMED","Disorder",645,1272
4054067,"Open wound of foot","125663008","SNOMED","Disorder",645,680
4191479,"Allergic asthma","389145006","SNOMED","Disorder",644,1016
4217669,"Candidal vulvovaginitis","72605008","SNOMED","Disorder",643,781
3663197,"Glaucoma suspect","833278008","SNOMED","Disorder",641,1276
4167097,"Spondylolisthesis","274152003","SNOMED","Disorder",635,1217
381270,"Parkinson's disease","49049000","SNOMED","Disorder",634,2366
4168685,"Chronic intractable pain","274665008","SNOMED","Clinical Finding",634,2478
193422,"Primary malignant neoplasm of body of stomach","93717002","SNOMED","Disorder",632,6065
320744,"Complete atrioventricular block","27885002","SNOMED","Disorder",631,2278
4136715,"Fracture of proximal end of radius","263195007","SNOMED","Disorder",629,820
4158563,"Primary malignant neoplasm of upper inner quadrant of breast","373089009","SNOMED","Disorder",628,9016
4129394,"Fracture of lumbar spine","125608002","SNOMED","Disorder",624,749
436635,"Primary malignant neoplasm of sigmoid colon","94006002","SNOMED","Disorder",623,5829
4109701,"Conjunctival degenerations and deposits","193885005","SNOMED","Disorder",622,690
4297894,"Greater trochanteric pain syndrome","7674000","SNOMED","Disorder",622,964
75576,"Irritable bowel syndrome","10743008","SNOMED","Disorder",621,737
432588,"Megaloblastic anemia due to vitamin B-12 deficiency","49472006","SNOMED","Disorder",619,1131
196151,"Functional disorder of intestine","81120009","SNOMED","Disorder",614,728
4275423,"Supraventricular tachycardia","6456007","SNOMED","Disorder",613,1267
434613,"Generalized anxiety disorder","21897009","SNOMED","Disorder",612,4400
444445,"Benign neoplasm of skin of lower limb","92370004","SNOMED","Disorder",612,732
4059290,"Steatotic liver disease","197321007","SNOMED","Disorder",605,1111
4027539,"Disorder of skin AND/OR subcutaneous tissue of head","128217007","SNOMED","Disorder",597,839
436074,"Panic disorder","371631005","SNOMED","Disorder",595,2902
200528,"Ascites","389026000","SNOMED","Disorder",593,1112
73819,"Pain of breast","53430007","SNOMED","Clinical Finding",592,668
200675,"Neoplasm of uncertain behavior of ovary","94974001","SNOMED","Disorder",591,989
40481800,"Mixed developmental disorder","442059001","SNOMED","Disorder",585,3499
381549,"Migraine with aura","4473006","SNOMED","Disorder",584,881
4182185,"Benign neoplasm of skin of head and neck","297134004","SNOMED","Disorder",583,700
315296,"Preinfarction syndrome","4557003","SNOMED","Disorder",576,766
4245842,"Umbilical hernia","396347007","SNOMED","Disorder",568,1031
4110180,"Pneumonitis caused by inhalation of vomitus","196035006","SNOMED","Disorder",567,631
4112839,"Pneumonitis caused by inhalation of regurgitated food","196033004","SNOMED","Disorder",567,631
4053599,"Open wound of forearm","125649002","SNOMED","Disorder",565,628
4084229,"Primary gout","24595009","SNOMED","Disorder",565,1103
4148260,"Calculus of kidney and ureter","266556005","SNOMED","Disorder",563,893
134898,"Non-toxic uninodular goiter","190237002","SNOMED","Disorder",560,998
318736,"Migraine","37796009","SNOMED","Disorder",559,744
374801,"Foreign body in ear","75441006","SNOMED","Disorder",555,594
432867,"Hyperlipidemia","55822004","SNOMED","Disorder",554,697
4115282,"Trichilemmal cyst","254677004","SNOMED","Disorder",554,759
260123,"Acute sinusitis","15805002","SNOMED","Disorder",551,584
4145627,"Biliary calculus","266474003","SNOMED","Disorder",551,639
4310996,"Ischemic stroke","422504002","SNOMED","Disorder",551,568
4091901,"Aberrant premature complexes","251167004","SNOMED","Disorder",549,844
443605,"Vascular dementia","429998004","SNOMED","Disorder",548,977
439695,"Hypertensive heart and renal disease with renal failure","194780003","SNOMED","Disorder",546,1148
46273463,"Upper respiratory tract infection caused by Influenza virus","10685111000119102","SNOMED","Disorder",545,569
77734,"Contusion of lower leg","45613006","SNOMED","Disorder",544,578
40481632,"Ganglion cyst","445008009","SNOMED","Disorder",544,825
78474,"Hypertrophy of breast","372281005","SNOMED","Disorder",540,1115
441534,"Severe major depression, single episode, without psychotic features","76441001","SNOMED","Disorder",540,2622
439264,"Acute suppurative otitis media","194281003","SNOMED","Disorder",539,685
4046351,"Intercostal neuropathy","230646002","SNOMED","Disorder",534,561
4271016,"Disorder of skin of trunk","400106006","SNOMED","Disorder",534,826
259848,"Chronic rhinitis","86094006","SNOMED","Disorder",533,613
443568,"Malignant neoplasm of gastrointestinal tract","428905002","SNOMED","Disorder",532,3351
199866,"Acute gastritis","25458004","SNOMED","Disorder",531,653
4182210,"Dementia","52448006","SNOMED","Disorder",531,963
134668,"Chronic maxillary sinusitis","35923002","SNOMED","Disorder",529,816
256451,"Bronchitis","32398004","SNOMED","Disorder",529,618
4068241,"Chronic instability of knee","203597000","SNOMED","Clinical Finding",529,1136
433968,"Candidiasis","78048006","SNOMED","Disorder",528,751
192676,"Cervical intraepithelial neoplasia grade 1","285836003","SNOMED","Disorder",526,1098
