"concept_id","concept_name","concept_code","vocabulary_id","concept_class_id","n_patients_total","n_records_total"
4060296,"Infections of the genital tract in pregnancy","199112006","SNOMED","Disorder",9722,32544
4134322,"Fracture of distal end of radius","263199001","SNOMED","Disorder",9681,37466
201621,"Chronic cystitis","33655002","SNOMED","Disorder",9664,43943
138102,"Benign neoplasm of skin","92384009","SNOMED","Disorder",9658,17709
73075,"Contusion of upper limb","68142008","SNOMED","Disorder",9639,20818
4310400,"Acute appendicitis","85189001","SNOMED","Disorder",9529,27779
4265600,"Gastric ulcer","397825006","SNOMED","Disorder",9505,58585
4057580,"Fracture of phalanx of finger","18171007","SNOMED","Disorder",9469,25441
73089,"Contusion of buttock","68893001","SNOMED","Disorder",9373,18966
140966,"Benign neoplasm of skin of face","92359006","SNOMED","Disorder",9369,23323
436074,"Panic disorder","371631005","SNOMED","Disorder",9352,114782
254068,"Disorder of upper respiratory system","201060008","SNOMED","Disorder",9284,21975
195770,"Subserous leiomyoma of uterus","95280005","SNOMED","Disorder",9260,39343
192667,"Atrophic gastritis","84568007","SNOMED","Disorder",9245,51925
135777,"Neoplasm of uncertain behavior of skin","95087004","SNOMED","Disorder",9225,22860
381575,"Disorder of external ear","49130001","SNOMED","Disorder",9221,22011
255841,"Chronic bronchitis","63480004","SNOMED","Disorder",9085,29640
435993,"Foreign body in conjunctival sac","52497002","SNOMED","Disorder",9060,18903
436253,"Sprain of foot","49388007","SNOMED","Disorder",9038,17351
4167229,"Superficial injury of upper limb","274190009","SNOMED","Disorder",9006,15123
443891,"Cementum caries","30512007","SNOMED","Disorder",9001,23877
76492,"Cellulitis of digit","19240003","SNOMED","Disorder",8940,23513
197672,"Urinary incontinence","165232002","SNOMED","Clinical Finding",8932,52173
77030,"Disorder of breast","79604008","SNOMED","Disorder",8927,19273
197236,"Uterine leiomyoma","95315005","SNOMED","Disorder",8874,27849
35624213,"Secondary cataract","766834007","SNOMED","Disorder",8798,37967
4092538,"Herpesviral vesicular dermatitis","186552002","SNOMED","Disorder",8790,43732
