"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
1304850,"F","50-59",509,219,185478,141825,0.00274426077486279,0.00154415653093601,-0.820623639188129,0.2137912801472,-1.23964684848535,-0.401600429890903,0.83804641859445,0.566197137583274,0.423476304555726,0.757018031844346,0.33354172728862,1.76616929620723,-3.83843362845814,0.000123821673503543,TRUE,"Random-Effects",13,0.406122894059375,0.691952752194939,38.9550631778209,0.000107042914408176,-2.28518396766707,0.643936689290811
1304850,"F","60-69",744,339,188337,130868,0.00395036556810398,0.00259039642999052,-0.603516210762294,0.119974475440849,-0.838661861690442,-0.368370559834145,0.470291301856298,0.658147926961483,0.559161966292574,0.774656932830537,0.215494966537963,1.51941525458687,-5.030371739861,4.89529772736167e-07,TRUE,"Random-Effects",13,0.0667423504731476,0.351818523180134,18.5133337331312,0.10096965308002,-1.22413843478541,0.0171060132608233
1304850,"F","70-79",630,299,131617,91562,0.00478661571073646,0.00326554684257661,-0.533529910425526,0.103196558446926,-0.735791448309983,-0.331268372541068,0.404523075768915,0.690862298844736,0.600488512296225,0.79483738021883,0.194348867922605,1.44746645123378,-5.1700358854498,2.34049046651233e-07,TRUE,"Random-Effects",12,0.00326200699669169,0.0294684054354488,11.333994752572,0.415721292975481,-0.793129897700884,-0.273929923150167
1304850,"F","80+",135,74,74183,53022,0.00181982394888317,0.00139564708988722,-0.348601107938062,0.211798516931599,-0.763718573102993,0.0665163572268688,0.830234930329862,0.785345229473262,0.588976275347517,1.04718501452795,0.458208739180437,1.27332536376481,-1.6459091073364,0.0997824736291707,FALSE,"Random-Effects",9,0,0,6.10370559756805,0.635616414233346,-0.837009363812439,0.139807147936315
1304850,"M","30-39",10,11,28542,25204,0.000350360871697849,0.000436438660530075,0.316412863786408,0.630887688144159,-0.920104283265881,1.5529300108387,2.47303429410458,1.24523053870665,0.528470819099412,2.93412434232433,2.40565352322492,1.24523053870665,0.501535962315541,0.615993974914429,FALSE,"Random-Effects",2,0,0,0.0381889245667298,0.845064264516222,-7.69977526730521,8.33260099487803
1304850,"M","40-49",114,60,136573,121957,0.000834718428972052,0.000491976680305353,-0.716802632602934,0.234866356688278,-1.1771322328921,-0.256473032313772,0.920659200578325,0.608444411651326,0.442229682425664,0.837131962827841,0.394902280402177,1.64353551590027,-3.05195960251684,0.00227352696442538,TRUE,"Random-Effects",11,0,0,6.56562491004025,0.765717083233522,-1.24011748696455,-0.193487778241316
1304850,"M","50-59",302,119,130571,117983,0.00231291787609806,0.00100861988591577,-1.16160323088246,0.191277903045452,-1.53650103188989,-0.786705429875032,0.749795602014859,0.447015502207827,0.344720492085611,0.579666320401081,0.234945828315471,2.23705888288205,-6.07285636441989,1.25654841473221e-09,TRUE,"Random-Effects",12,0.130489297814861,0.304364046557076,15.8128687074863,0.148221475648925,-2.06125583836074,-0.261950623404183
1304850,"M","60-69",647,268,126712,105725,0.00510606730222868,0.00253487822180184,-0.932171860232389,0.168062102730624,-1.26156752875048,-0.602776191714295,0.658791337036186,0.524068804639351,0.41709053282998,0.658485605349557,0.241395072519578,1.9081463944189,-5.54659167704517,2.91291925393081e-08,TRUE,"Random-Effects",13,0.213620415508205,0.581070588165979,28.644443815643,0.00444785525605002,-2.00370768120779,0.13936396074301
1304850,"M","70-79",445,238,83735,64341,0.00531438466591031,0.00369904104692187,-0.366407305977921,0.247956228443255,-0.852392583469087,0.119577971513246,0.971970554982333,0.77571182207624,0.553865436600251,1.0864170087998,0.532551572199548,1.28913853255896,-1.47770962753522,0.139485516358514,FALSE,"Random-Effects",13,0.590428695320936,0.691785921015631,38.9339774469179,0.000107902254715382,-2.12560267862192,1.39278806666608
1304850,"M","80+",63,31,15503,11346,0.00406372960072244,0.00273224043715847,-0.550559981131513,0.319280368321809,-1.17633800401294,0.0752180417499153,1.25155604576286,0.682755066008691,0.442473204634001,1.05352024773143,0.611047043097429,1.46465409014962,-1.72437780633162,0.0846396614297453,FALSE,"Random-Effects",5,0,0,2.11611007033864,0.714413283226736,-1.43702439694435,0.335904434681322
