"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
506795,"F","50-59",8,9,13434,10611,0.000595503945213637,0.000848176420695505,0.510253310593992,0.700773328400281,-0.863237174396818,1.8837437955848,2.74698096998162,1.42430025445293,0.549717695417961,3.69031455917071,3.14059686375275,1.42430025445293,0.728128896912777,0.466534686177513,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
506795,"F","60-69",9,5,14637,10727,0.000614880098380816,0.000466113545259625,-0.399623674140657,0.804487903144837,-1.97639099030268,1.17714364202137,3.15353463232405,0.758055995773903,0.254124787658637,2.26128626814903,2.00716148049039,1.3191637630662,-0.49674292500668,0.619370348198977,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
604177,"F","30-39",21,16,42387,34640,0.000495434921084295,0.00046189376443418,-0.0892542001827069,0.482257314671271,-1.0344611682194,0.855952767853984,1.89041393607338,0.940008560156789,0.488198183349303,1.80995366903243,1.32175548568313,1.06382009950335,-0.185075886808574,0.853169514406317,FALSE,"Random-Effects",3,0,0,0.505200267018548,0.77677842739505,-2.1642399515947,1.98573155122928
604177,"F","40-49",67,58,108165,85666,0.00061942402810521,0.000677048070412999,0.129593775922274,0.260723811402825,-0.381415504339277,0.640603056183825,1.0220185605231,1.09398562099484,0.767684005669643,1.55898068750241,0.791296681832772,1.09398562099484,0.497053856435262,0.619151073113432,FALSE,"Random-Effects",8,0,0,1.98792639758612,0.960505587900848,-0.48692007148855,0.746107623333099
604177,"F","50-59",168,143,185478,141825,0.000905767799954712,0.00100828485809977,0.170216633194683,0.168984112399332,-0.160986141067476,0.501419407456841,0.662405548524317,1.12522743467925,0.894413493727798,1.41560563277927,0.52119213905147,1.12522743467925,1.00729370813534,0.313793652466831,FALSE,"Random-Effects",13,0.00688885623474706,0.0196901761238954,12.2410279972025,0.426521756960043,-0.239982055992126,0.580415322381491
604177,"F","60-69",250,209,188337,130868,0.00132740778498118,0.00159702906745729,0.270067899341374,0.140106096338725,-0.00453500349702513,0.544670802179773,0.549205805676798,1.20586457945166,0.996861510499526,1.45868745925146,0.461825948751938,1.20586457945166,1.927595632159,0.0539054425932148,FALSE,"Random-Effects",13,0.0112391221965812,0.0437781640025739,12.5493892193781,0.402624808318075,-0.112739286723695,0.652875085406443
604177,"F","70-79",277,244,142025,98798,0.00195036085196268,0.00246968562116642,0.332793850577264,0.145229705245545,0.0481488588106291,0.6174388423439,0.56928998353327,1.25945000189643,1.03393741350769,1.53414924980382,0.500211836296135,1.25945000189643,2.29149986922165,0.0219345194272386,TRUE,"Random-Effects",13,0.0577587566293429,0.215976912387556,15.3056717201316,0.225144271384258,-0.279023712924589,0.944611414079118
604177,"F","80+",169,144,96807,69007,0.0017457415269557,0.00208674482298897,0.268986726063057,0.167811601328141,-0.0599179687280928,0.597891420854206,0.657809389582299,1.20496122834619,0.959318664389018,1.51350288044514,0.554184216056124,1.20496122834619,1.60290899993903,0.108954746405319,FALSE,"Random-Effects",13,0.00369517711247339,0.00929869194094736,12.1126316301227,0.436676993021499,-0.119892672329098,0.657866124455211
604177,"M","20-29",15,17,29290,26487,0.000512120177534995,0.000641824291161702,0.327122567486753,0.511362306679284,-0.675129136655969,1.32937427162948,2.00450340828544,1.25450877968238,0.626276158380113,2.51293659712491,1.8866604387448,1.25450877968238,0.639708017610923,0.522362442033233,FALSE,"Random-Effects",2,0,0,0.0612644237198322,0.80450851424174,-6.17035159554278,6.82459673051628
604177,"M","30-39",97,80,143818,127963,0.000674463558108165,0.000625180716300806,-0.0836008775364468,0.223418256232,-0.521492613239909,0.354290858167015,0.875783471406924,0.943699289769877,0.696650704921303,1.27835706362025,0.581706358698943,1.05965958737115,-0.374190001060766,0.708262962551153,FALSE,"Random-Effects",10,0,0,8.45034506124495,0.489474705277504,-0.589008086171551,0.421806331098658
604177,"M","40-49",177,175,160194,143350,0.00110491029626578,0.00122078828043251,0.14619877613559,0.155264394515364,-0.158113845195942,0.450511397467122,0.608625242663064,1.10664981803774,0.896195976631188,1.36652456794833,0.47032859131714,1.10664981803774,0.941611736495856,0.346391458687929,FALSE,"Random-Effects",13,0,0,6.91560100843881,0.863140198041223,-0.192093278625,0.484490830896179
604177,"M","50-59",308,302,141939,127700,0.00216994624451349,0.00236491777603759,0.131618266398175,0.141626637539523,-0.145964842430798,0.409201375227148,0.555166217657945,1.09552185567383,0.903774750904,1.32795050432486,0.424175753420855,1.09552185567383,0.929332706648813,0.352716690227441,FALSE,"Random-Effects",13,0.0766346584629101,0.305973263763602,17.2904001725844,0.138996090210255,-0.545893604343465,0.809130137139815
604177,"M","60-69",458,438,126712,105725,0.00361449586463792,0.00414282336249704,0.205953457632248,0.106101525474121,-0.00200171100178936,0.413908626266285,0.415910337268074,1.15344839339453,0.998613481768638,1.33229044121064,0.333676959442002,1.15344839339453,1.94109798810084,0.0522463930607605,FALSE,"Random-Effects",13,0.0237847598358523,0.164477504212866,14.3622703882975,0.278174977483205,-0.201911304413165,0.61381821967766
604177,"M","70-79",421,375,83735,64341,0.0050277661670747,0.00582832097729286,0.20696501094982,0.166868710167846,-0.120091651125811,0.534021673025451,0.654113324151262,1.15425742347825,0.920129195058758,1.44795992433384,0.527830729275086,1.15425742347825,1.24028651471952,0.214869438467244,FALSE,"Random-Effects",13,0.219066599739313,0.580304002729936,28.5921240089366,0.00452768162896459,-0.87569181130625,1.28962183320589
604177,"M","80+",181,183,39868,29028,0.00453998194040333,0.00630425795783382,0.468027088485142,0.153210664828651,0.167739703373548,0.768314473596735,0.600574770223188,1.38321660046682,1.12329721511354,1.7032786497326,0.579981434619055,1.38321660046682,3.05479444925441,0.0022521481819494,TRUE,"Random-Effects",13,0,0,10.9597571930771,0.532370626503778,0.134209726314631,0.801844450655652
604986,"F","60-69",14,51,29348,21321,0.000477034210167643,0.00239200787955537,2.31599846565686,0.435658178002512,1.4621241272016,3.16987280411212,1.70774867691053,4.97949164570892,2.75513713021403,8.99967438200026,6.24453725178623,4.97949164570892,5.3160908772003,1.06020214348785e-07,TRUE,"Random-Effects",2,0,0,0.228062045326195,0.632964530650759,-3.2195635390319,7.85156047034562
604986,"F","70-79",46,272,57751,39692,0.000796523003930668,0.00685276630051396,3.08581637461977,0.230434512482226,2.63417302935956,3.53745971987998,0.903286690520416,8.49030496177856,6.20819136781932,11.6113170604988,5.40312569267945,8.49030496177856,13.3912943047443,6.798556674311e-41,TRUE,"Random-Effects",5,0,0,1.54662863168737,0.818350929372962,2.44602760036985,3.72560514886968
604986,"F","80+",112,450,52398,37565,0.00213748616359403,0.011979235990949,2.48456391826176,0.234041285086736,2.02585142859628,2.94327640792723,0.917424979330946,5.59665151339186,4.07232140227356,7.69156092268754,3.61923952041398,5.59665151339186,10.6159215342754,2.51302344454351e-26,TRUE,"Random-Effects",6,0.180481672371821,0.387396236615657,8.16188260479725,0.147536738617596,1.23774694009521,3.7313808964283
604986,"M","60-69",5,19,9790,8696,0.000510725229826353,0.00218491260349586,2.09695633801997,0.724822449055205,0.676330442685652,3.51758223335429,2.84125179066864,4.2780588776449,1.59806982154959,11.452433125137,9.8543633035874,4.2780588776449,2.8930620743788,0.0038150589029613,TRUE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
604986,"M","70-79",43,171,33588,27185,0.00128021912587829,0.00629023358469744,2.2688388701257,0.246963966903213,1.78479838951626,2.75287935073514,0.968080961218877,4.81935097242657,3.44570308287963,6.74061091068197,3.29490782780234,4.81935097242657,9.18692268583004,4.04240122167972e-20,TRUE,"Random-Effects",5,0,0,2.05258511490475,0.726087490894537,1.58315697305705,2.95452076719436
604986,"M","80+",32,132,14553,10931,0.00219885934171648,0.0120757478730217,2.43006737358324,0.284609126220462,1.87224373651972,2.98789101064675,1.11564727412704,5.38918597554344,3.66101513149913,7.9331345093625,4.27211937786338,5.38918597554344,8.5382623032997,1.36255337570056e-17,TRUE,"Random-Effects",4,0,0,1.40264952994067,0.704913784308988,1.5243141113929,3.33582063577357
761970,"F","40-49",6,7,13649,10794,0.000439592644149755,0.000648508430609598,0.560958084242309,0.802426281432754,-1.01176852761429,2.13368469609891,3.1454532237132,1.4752485948984,0.495937929465337,4.38836855873476,3.89243062926943,1.4752485948984,0.699077407136645,0.48450365695387,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
761970,"F","50-59",11,18,26681,21150,0.000412278400359807,0.000851063829787234,1.03541313130328,0.556066192212056,-0.0544565784526734,2.12528284105924,2.17973941951191,2.04970051590888,0.96295709291794,4.36288619276533,3.39992909984739,2.04970051590888,1.86203215697103,0.062598557676549,FALSE,"Random-Effects",2,0,0,0.411517412630828,0.521200329756332,-6.03007775380817,8.10090401641474
761970,"F","60-69",8,5,14087,9343,0.000567899481791723,0.00053516001284384,-0.0856652734710934,0.822237432066301,-1.69722102706174,1.52589048011956,3.2231115071813,0.942349887616397,0.308379543765705,2.87964402517348,2.57126448140777,1.06117697167601,-0.104185567489691,0.917022087113129,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
761970,"M","20-29",16,16,29552,26604,0.000541418516513265,0.000601413321305067,0.152033559740606,0.510955367314567,-0.849420557903379,1.15348767738459,2.00290823528797,1.11113457538872,0.55500760378259,2.22451014402299,1.6695025402404,1.11113457538872,0.297547632270995,0.766048448368775,FALSE,"Random-Effects",2,0,0,0.131086524076681,0.71730814295556,-6.34026994840562,6.64433706788684
761970,"M","30-39",56,50,101019,89786,0.000554351161662658,0.000556879691711403,0.0107996852935651,0.284422735565947,-0.546658632800051,0.568258003387181,1.11491663618723,1.0075138598431,0.684603876785725,1.48273214949038,0.798128272704654,1.0075138598431,0.0379705415323984,0.969711169535054,FALSE,"Random-Effects",7,0,0,2.79957963076099,0.833548530105822,-0.685157677097822,0.706757047684953
761970,"M","40-49",70,71,109765,98313,0.000637726051109188,0.000722183231108806,0.182552511009869,0.247357134761983,-0.302258564442638,0.667363586462377,0.969622150905016,1.13489003220081,0.81098179578724,1.5881680598496,0.777186264062359,1.13489003220081,0.738011908108204,0.460507212889792,FALSE,"Random-Effects",9,0,0,5.04578656358917,0.752671380599483,-0.387854064623518,0.752959086643257
761970,"M","50-59",5,9,10678,9789,0.000468252481738153,0.000919399325773828,0.973404967406442,0.804443579019719,-0.603275475066708,2.55008540987959,3.1533608849463,1.96346920012259,0.658257758155382,5.85668949900931,5.19843174085393,1.96346920012259,1.21003510102302,0.226265424198569,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
763457,"F","40-49",11,7,13482,10814,0.000815902685061564,0.00064730904383207,-0.333942427760629,0.697285405406976,-1.70059670930371,1.03271185378245,2.73330856308617,0.793365502631269,0.307658827058067,2.04586628241474,1.73820745535667,1.26045309089368,-0.478917850812783,0.631997071236036,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
763457,"F","50-59",28,11,26609,21130,0.00105227554586794,0.000520586843350686,-1.01495951046186,0.513217718346374,-2.02084775464858,-0.00907126627514998,2.01177648837343,0.494842215863033,0.246413336476861,0.993732003719002,0.747318667242141,2.02084617670694,-1.97763926337567,0.0479694165681091,TRUE,"Random-Effects",2,0,0,0.00361639697164691,0.952046930755119,-7.53600891400333,5.5060898930796
763457,"F","60-69",61,30,29070,21436,0.0020983832129343,0.00139951483485725,-0.590070832317596,0.406239447260285,-1.38628551804721,0.206143853412021,1.59242937145923,0.664310290458272,0.382548476313564,1.15360062667463,0.771052150361069,1.50532065265789,-1.45251977939879,0.146357133524153,FALSE,"Random-Effects",2,0.117238642138926,0.350446398678263,1.5395188294933,0.214689440632179,-7.340751142388,6.1606094777528
763457,"F","70-79",74,18,24205,16387,0.00305721958273084,0.00109843168365168,-1.52705051092886,0.606684917114204,-2.71613109843637,-0.337969923421355,2.37816117501501,0.34698603103705,0.152181922855359,0.791153794588848,0.638971871733489,2.88196039768881,-2.51704050628542,0.0118345222566375,TRUE,"Random-Effects",2,0.414611489843941,0.546408976098371,2.20462916439209,0.137596979284528,-12.7681148605403,9.71401383868255
763457,"F","80+",92,24,17598,12970,0.0052278668030458,0.00185042405551272,-1.49913820449614,0.330261648822754,-2.14643914166355,-0.851837267328729,1.29460187433483,0.35376464919994,0.225869418874369,0.554078669202961,0.328209250328592,2.82673806515591,-4.5392439898485,5.64562792791602e-06,TRUE,"Random-Effects",2,0,0,0.0019467829110273,0.964806867096086,-5.69551033094468,2.6972339219524
763457,"M","30-39",12,15,29206,26365,0.000410874477847018,0.000568936089512611,0.469150342521411,0.558926060149123,-0.626324605391739,1.56462529043456,2.1909498958263,1.38429396511009,0.647824706204231,2.95800663896896,2.31018193276473,1.38429396511009,0.839378186081071,0.401257120933955,FALSE,"Random-Effects",2,0,0,0.0286643594113051,0.865556333613066,-6.63267861011684,7.57097929515966
763457,"M","40-49",14,6,13410,11853,0.00104399701715138,0.000506200961781827,-1.04433543624344,0.703728096913194,-2.42361716110221,0.334946288615332,2.75856344971754,0.484868206963878,0.186388252464708,1.26133044875712,1.07494219629241,2.06241610738255,-1.4840041783528,0.137807812105562,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
763457,"M","50-59",63,23,21529,19783,0.00292628547540527,0.00116261436586969,-1.32906283586706,0.351470058719568,-2.01793149260159,-0.640194179132528,1.37773731346906,0.398026713155751,0.246911939871753,0.641626583420214,0.394714643548461,2.51239418598694,-3.78143970700928,0.000155923988670839,TRUE,"Random-Effects",2,0,0,0.125364161129614,0.723287909731023,-5.79491336059323,3.13678768885911
763457,"M","60-69",83,35,19480,17375,0.00426078028747433,0.00201438848920863,-1.08106409706236,0.290392469273725,-1.65022287822051,-0.511905315904202,1.13831756231631,0.472680057349306,0.318590934739409,0.701295649854239,0.38270471511483,2.11559591832115,-3.72276905033423,0.000197049751093958,TRUE,"Random-Effects",2,0,0,0.0112927591929483,0.915370200271819,-4.77085026549763,2.60872207137291
763457,"M","70-79",80,31,13743,11267,0.00582114531033981,0.00275139788763646,-1.07999599586004,0.304853838802325,-1.67749854046137,-0.4824934512587,1.19500508920267,0.473030136236406,0.312624220336147,0.71573952122852,0.403115300892374,2.11403021371186,-3.54266818519655,0.000396100754273354,TRUE,"Random-Effects",2,0,0,0.159125012713532,0.689963376955768,-4.95353128629118,2.79353929457111
763457,"M","80+",40,25,7267,5587,0.00550433466354754,0.00447467334884553,-0.343897694336136,0.595711018332727,-1.51146983546196,0.823674446789688,2.33514428225165,0.787909757020328,0.350753684664836,1.76990809319948,1.41915440853464,1.26918088155393,-0.577289463771605,0.563743930028637,FALSE,"Random-Effects",2,0.421092882064257,0.588594108842868,2.43068954892059,0.11898055064339,-11.5366469644344,10.8488515757621
1072956,"F","10-19",153,436,76698,108662,0.00199483689274818,0.00401244225212126,0.980348942775109,0.191304611667733,0.605398793829931,1.35529909172029,0.749900297890356,1.97294254433218,1.5213992445894,2.55850152225259,1.03710227766319,1.97294254433218,5.12454422414983,2.98258340435888e-07,TRUE,"Random-Effects",12,0.203502807276252,0.486088232733098,21.4044524773201,0.0294149034782966,-0.0981343734710053,2.05883225902122
1072956,"F","20-29",365,282,148045,139140,0.0024654665811071,0.00202673566192324,-0.261044626113211,0.124978941847374,-0.505998850959989,-0.0160904012664326,0.489908449693556,0.834483468125884,0.70417267429685,0.988908948037148,0.284736273740298,1.19834608856403,-2.08870888370941,0.0367339366830231,TRUE,"Random-Effects",13,0.0266755481964804,0.10690902995999,13.4364811677162,0.33812915476955,-0.709135291865969,0.187046039639548
1072956,"F","30-39",495,303,182583,151080,0.00271109577561985,0.00200555996822875,-0.412879656613677,0.10575578775031,-0.620157191760946,-0.205602121466407,0.414555070294539,0.75112261626031,0.650600036413961,0.867176687796487,0.216576651382526,1.3313405539282,-3.90408568076188,9.45822712465526e-05,TRUE,"Random-Effects",13,0,0,8.48355711241342,0.746293130073849,-0.643301723775616,-0.182457589451737
1072956,"F","40-49",544,471,175056,138661,0.00310757700393017,0.00339677342583711,0.130628191921963,0.0911367049740896,-0.0479964674969054,0.309252851340831,0.357249318837736,1.09477029272913,0.967278698036027,1.23906584139165,0.271787143355621,1.09477029272913,1.43332142586349,0.151766001655292,FALSE,"Random-Effects",13,0,0,10.7858051914814,0.547359007940523,-0.0679416301291809,0.329198013973106
1072956,"F","50-59",855,778,185478,141825,0.00460971112476951,0.00548563370350784,0.285540084571063,0.0947067749008972,0.0999182166733629,0.471161952468764,0.371243735795401,1.2188664708108,1.07171270769047,1.38622549028864,0.314512782598165,1.2188664708108,3.01499111198599,0.00256986786345839,TRUE,"Random-Effects",13,0.046771629354633,0.380708694763739,19.3769876930889,0.0798277447621897,-0.228867438932101,0.799947608074227
1072956,"F","60-69",1059,775,188337,130868,0.00562289937718027,0.00592199773817893,0.105921870127021,0.0969639129670432,-0.0841239070884603,0.295967647342502,0.380091554430962,1.07618184203864,0.943357226379666,1.22770815206281,0.28435092568314,1.07618184203864,1.0923844437159,0.274664157716798,FALSE,"Random-Effects",13,0.0590788197282842,0.461429377405508,22.2812004527681,0.0344864506510494,-0.464248179211085,0.676091919465127
1072956,"F","70-79",1013,819,142025,98798,0.0071325470867805,0.00828964149071844,0.223858443993512,0.0925692204027866,0.0424261059270999,0.405290782059924,0.362864676132824,1.16785280027092,1.02984420725129,1.32435581372148,0.294511606470185,1.16785280027092,2.41828161692905,0.0155940028209724,TRUE,"Random-Effects",13,0.0498865445460218,0.464549080694511,22.4110176439041,0.0331633135446521,-0.302926075754075,0.750642963741099
1072956,"F","80+",668,484,96807,69007,0.0069003274556592,0.00701378121060182,0.0312760132116693,0.0860680496982044,-0.137414264416415,0.199966290839753,0.337380555256168,1.02191557463171,0.909147156153952,1.14867151550327,0.239524359349319,1.02191557463171,0.363387032950531,0.716315786912962,FALSE,"Random-Effects",13,0,0,7.13095885019033,0.848839207189263,-0.156250157695215,0.218802184118554
1072956,"M","10-19",83,271,70012,93076,0.00118551105524767,0.00291159912329709,1.136120491175,0.377049249999744,0.39711754077766,1.87512344157233,1.47800590079467,2.19789199129171,1.31687420745827,3.66833003336601,2.35145582590774,2.19789199129171,3.01318857198567,0.00258518225507143,TRUE,"Random-Effects",10,1.05743890160166,0.718126456525259,31.9292115501663,0.000204817280048876,-1.34154067955821,3.6137816619082
1072956,"M","20-29",436,357,156845,145750,0.00277981446651152,0.00244939965694683,-0.182709266499871,0.119151413699918,-0.416241746058741,0.0508232130590001,0.467064959117741,0.881046905785002,0.749374221016395,1.03585582266293,0.286481601646531,1.13501334995214,-1.53342088714133,0.125172185586697,FALSE,"Random-Effects",13,0.0358157125369126,0.20559112816871,15.1055714827773,0.235713762038969,-0.66996884673978,0.304550313740039
1072956,"M","30-39",519,335,187423,166775,0.00276913719234032,0.00200869434867336,-0.463829661030434,0.153412789198684,-0.764513202627689,-0.163146119433178,0.601367083194511,0.725059019087116,0.58865195935757,0.893075395065887,0.304423435708317,1.37919807032957,-3.02340934841965,0.00249943899578998,TRUE,"Random-Effects",13,0.15812068655213,0.464104766423064,22.3924365214143,0.0333497991969638,-1.3924645606062,0.464805238545334
