"concept_id","sex","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
22492,"F",5,5,14889,10167,0.000335818389415004,0.000491787154519524,0.550352817813128,0.912251654918046,-1.2376275706633,2.33833320628956,3.57596077695286,1.46444378872824,0.424069441011906,5.05718027035226,4.63311082934035,1.46444378872824,0.603290566639279,0.546315407363876,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
22492,"M",11,11,29745,26774,0.000369810052109598,0.000410846343467543,0.15166302345857,0.615045734537419,-1.05380446507975,1.35713051199689,2.41093497707665,1.11084923247457,0.481696229033271,2.56175145851954,2.08005522948626,1.11084923247457,0.246588204652191,0.805226934034022,FALSE,"Random-Effects",2,0,0,5.05647529410038e-06,0.998205829794854,-7.66323400168482,7.96656004860196
22839,"M",9,5,9973,8311,0.000902436578762659,0.000601612321020335,-0.58499143244832,0.804411511901087,-2.16160902452386,0.991626159627223,3.15323518415108,0.666653297503978,0.223506853532963,1.98842501716568,1.76491816363271,1.50003008121929,-0.727229065961269,0.467085643414046,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
23220,"F",2238,4231,963097,876467,0.0023237534744683,0.00482733519915753,0.850607829322464,0.171730837628319,0.514021572536063,1.18719408610886,0.673172513572802,1.80326050622572,1.42802533270618,2.27709437559572,0.849069042889542,1.80326050622572,4.95314552161828,7.30233223233814e-07,TRUE,"Random-Effects",7,0.177526924629194,0.851261578753901,40.339274477524,3.90663356632808e-07,-0.26271933001482,1.96393498865975
23220,"M",1435,3121,750302,796294,0.00191256320788163,0.0039194066513122,0.830020254728753,0.179576856859947,0.478056082826352,1.18198442663115,0.703928343804801,1.77771032033643,1.39286562539157,2.26888647793446,0.876020852542883,1.77771032033643,4.6220892226446,3.7989454558212e-06,TRUE,"Random-Effects",7,0.181409219098189,0.774632446402849,26.6231758042913,0.000170338051053241,-0.301017117025038,1.96105762648254
24134,"F",1344,1735,1044280,816683,0.00128701114643582,0.00212444730697223,0.667191466640259,0.204364927048985,0.266643569921092,1.06773936335942,0.801095793438333,1.58797859576286,1.20300577647425,2.09614622798526,0.893140451511012,1.58797859576286,3.26470630882928,0.00109577630097436,TRUE,"Random-Effects",7,0.258316369777878,0.908607164549572,65.650660365543,3.17668198429858e-12,-0.673219147283342,2.00760208056386
24134,"M",570,521,687102,608195,0.000829571155374311,0.000856633152196253,0.0909659894032762,0.244482986147776,-0.388211858279169,0.570143837085722,0.958355695364891,1.06508309445663,0.764076048363824,1.48467158540893,0.720595537045108,1.06508309445663,0.372074927734614,0.709837063133586,FALSE,"Random-Effects",6,0.295159282236558,0.81979111733928,27.7455801632904,4.08128639951599e-05,-1.44048650970711,1.62241848851366
24660,"F",1024,655,510513,475929,0.00200582551276853,0.00137625570200597,-0.370828789682928,0.250506168785457,-0.861811858407535,0.120154279041679,0.981966137449214,0.773338107096619,0.550261059446818,1.08685108208276,0.536590022635944,1.29309546603665,-1.48031799568385,0.138788402933356,FALSE,"Random-Effects",5,0.230448772271606,0.800563643633036,20.056523659307,0.00048673019902293,-1.87422218848484,1.13256460911898
24660,"M",753,490,464604,450565,0.00162073507761448,0.0010875234427885,-0.384969284240659,0.274706115038963,-0.923383376049943,0.153444807568625,1.07682818361857,0.765795302570672,0.527271025007668,1.11222202174068,0.584950996733009,1.30583198492226,-1.40138592905388,0.161098697685335,FALSE,"Random-Effects",5,0.296942951367045,0.811134807158493,21.1791275026349,0.000291795094039356,-2.07929795457695,1.30935938609563
25297,"F",349,338,420788,368813,0.000829396275559189,0.000916453595724663,0.126505951173334,0.113352485493422,-0.0956608379518713,0.348672740298539,0.44433357825041,1.09164664891568,0.935843478683849,1.27338858819084,0.337545109506995,1.09164664891568,1.11604038167011,0.264404849692455,FALSE,"Random-Effects",5,0,0,3.25466316416211,0.516147419020432,-0.18821100233688,0.441222904683548
25297,"M",194,147,249455,225887,0.000777695375919505,0.00065076786180701,-0.244540037976032,0.16023607984363,-0.558596983493431,0.0695169075413675,0.628113891034799,0.844084865536933,0.678962131355845,1.0493652404527,0.370403109096851,1.18471499825303,-1.52612344370052,0.126979124589978,FALSE,"Random-Effects",3,0,0,0.905760084824745,0.635794397414254,-0.933980244319579,0.444900168367516
27674,"F",202,214,327723,271590,0.000616374194060228,0.000787952428292647,0.337058532186054,0.147300705361597,0.0483544547799774,0.62576260959213,0.577408154812152,1.26317850975171,1.03408476863556,1.54302625461153,0.508941485975975,1.26317850975171,2.28823433912713,0.0221238779645193,TRUE,"Random-Effects",7,0,0,1.96856747398028,0.92256661278299,-0.0233733094452515,0.697490373817359
27674,"M",18,17,35953,33236,0.00050065363112953,0.0005114935611987,0.0163271058390766,0.488220495794217,-0.940567482431877,0.97322169411003,1.91378917654191,1.01138136787289,0.521027894385832,1.96321978593141,1.44219189154557,1.01138136787289,0.0334420737755312,0.97332205839108,FALSE,"Random-Effects",2,0,0,0.0256274327003015,0.872813562307146,-6.18710247011895,6.21975668179711
30437,"F",418,745,612711,451105,0.00068221396384266,0.00165150020505204,1.18970530777679,0.144205713368607,0.907067303209417,1.47234331234417,0.565276009134752,2.2810614429394,1.87522967226912,2.77472214919071,0.899492476921593,2.2810614429394,8.25005667241327,1.58319428675565e-16,TRUE,"Random-Effects",7,0.0632314234300549,0.547265215092645,13.2527921423749,0.0391926829050886,0.480410130124372,1.89900048542921
30437,"M",392,473,507903,442805,0.000771800914741594,0.00106819028692088,0.480212250801948,0.100928385823741,0.282396249569652,0.678028252034243,0.395632002464591,1.3949488775911,1.21621328156764,1.59995158791929,0.383738306351656,1.3949488775911,4.75795037127195,1.95568563180717e-06,TRUE,"Random-Effects",7,0.000227640727315717,0.00374453252694003,6.02255164051308,0.420668579471541,0.230505168630558,0.729919332973337
30753,"F",6,5,15628,11252,0.000383926286153059,0.000444365446142908,0.210917297035178,0.873413113385484,-1.50094094882537,1.92277554289572,3.42371649172109,1.15742386538689,0.35332287258805,3.79151792340671,3.43819505081866,1.15742386538689,0.241486295319783,0.809178236987914,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
30753,"M",6,6,11177,9891,0.000536816677104769,0.000606612071580224,0.176344715918813,0.832702234183155,-1.45572167292621,1.80841110476383,3.26413277769004,1.13001718734203,0.364572671872935,3.50256325337911,3.13799058150618,1.13001718734203,0.211774039602282,0.8322833225555,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
31317,"F",175,181,250501,180305,0.0006986000055888,0.00100385457973989,0.568179387852546,0.166251029671303,0.242333357304092,0.894025418401001,0.651692061096909,1.48265135444954,1.18290429724859,1.85835408998357,0.675449792734984,1.48265135444954,3.41759921112007,0.000631760638912642,TRUE,"Random-Effects",5,0,0,2.25986347511453,0.688085753951486,0.106592530287563,1.02976624541753
31317,"M",198,229,187979,156508,0.00105330914623442,0.00146318399059473,0.495721910733089,0.197086072554266,0.10944030667228,0.882003514793899,0.772563208121619,1.410026142173,1.07880963127388,1.84293286227303,0.764123230999152,1.410026142173,2.51525591995647,0.0118946006555857,TRUE,"Random-Effects",4,0.0616808391236875,0.458184565767466,5.5369408297669,0.136445766095966,-0.513288030919282,1.50473185238546
72245,"F",35,110,60409,55628,0.000579383866642388,0.00197742144243906,1.75271516879991,0.370092325632897,1.02734753960476,2.47808279799506,1.4507352583903,3.36992192883564,2.03827334619082,5.57156567232281,3.53329232613199,3.36992192883564,4.73588628405786,2.18099860171961e-06,TRUE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
72245,"M",34,37,46165,43323,0.000736488681901874,0.000854049811878217,0.179383223239089,0.343575812480872,-0.494012995182506,0.852779441660685,1.34679243684319,1.13239966160759,0.710047283439377,1.80597690254872,1.09592961910934,1.13239966160759,0.522106669686116,0.601596062908029,FALSE,"Random-Effects",2,0,0,0.000430457438773304,0.98344710296926,-4.18616139254043,4.54492783901861
72418,"F",53,65,114500,81502,0.000462882096069869,0.000797526441068931,0.797346773420677,0.271430420430694,0.265352925067952,1.3293406217734,1.06398769670545,1.73790205096054,1.20193004052889,2.51287798531419,1.31094794478529,1.73790205096054,2.93757336467844,0.00330791894382166,TRUE,"Random-Effects",4,0,0,0.369923989264861,0.946382956095591,-0.0664659652205892,1.66115951206194
72576,"F",815,506,646799,526830,0.00126005142246664,0.000960461628988478,-0.330674125195671,0.183897524383585,-0.691106649833574,0.0297583994422315,0.720865049275805,0.795164841865093,0.619378560239369,1.02084115648753,0.401462596248161,1.2576008738697,-1.79814342963057,0.0721542814855863,FALSE,"Random-Effects",6,0.0988893451277721,0.681457480190519,15.6964916425929,0.00776620424833604,-1.26711293628169,0.60576468589035
73075,"F",431,384,634690,487599,0.000679071672785139,0.000787532378040152,0.225444487514683,0.102646973227394,0.024260116866943,0.426628858162423,0.40236874129548,1.16913739877784,1.01695801355385,1.34408917477755,0.327131161223699,1.16913739877784,2.19630915969879,0.0280698225664614,TRUE,"Random-Effects",8,0,0,5.54528049860445,0.593727952590212,-0.0172770347314088,0.468166009760774
73075,"M",659,648,687378,655584,0.000958715582983453,0.000988431688387758,-0.0280499734196309,0.089491376904128,-0.203449849078621,0.14734990223936,0.350799751317981,0.980745031436851,0.86847134347004,1.10753316608569,0.239061822615654,1.01963300138767,-0.313437723163884,0.753948128094433,FALSE,"Random-Effects",7,0,0,4.86617337699685,0.561088596127462,-0.247027484141623,0.190927537302361
