"concept_id","sex","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
506795,"Both",17,14,28071,21338,0.000605607210288198,0.00065610647670822,0.117710380582113,0.528410888499618,-0.917955929915949,1.15337669108017,2.07133262099612,1.08501153516363,0.529258364474745,2.22433901938705,1.6950806549123,1.08501153516363,0.222762973178585,0.823719987022683,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
604177,"Both",2609,2384,1488755,1185398,0.0017524710244466,0.00201113887487578,0.222008765754933,0.0461052787975895,0.13164407981448,0.312373451695387,0.180729371880907,1.16635645650015,1.09554145747042,1.24174888530526,0.146207427834842,1.16635645650015,4.81525698455467,1.47010573909936e-06,TRUE,"Random-Effects",2,0,0,0.209085169193871,0.647485385751353,-0.363814346065653,0.807831877575519
604986,"Both",252,1095,197428,145390,0.00127641469295135,0.00753146708852053,2.47944309527148,0.182788892894252,2.1211834484248,2.83770274211816,0.716519293693366,5.57682150226494,4.35050672458231,7.14880818190451,2.7983014573222,5.57682150226494,13.5645172746131,6.50062150700842e-42,TRUE,"Random-Effects",2,0.0252141820666835,0.368341221424065,1.58313322622458,0.208309954220161,-0.597084662683174,5.55597085322614
761970,"Both",172,176,305431,265779,0.000563138646699255,0.000662204312605586,0.272839347923542,0.213787752445454,-0.146176947205312,0.691855643052396,0.838032590257708,1.20818329800276,0.903641887863973,1.61535991323208,0.711718025368112,1.20818329800276,1.27621598900131,0.201879178081113,FALSE,"Random-Effects",2,0.0308015616404139,0.245829631916887,1.32596034307436,0.249525150375147,-3.24167861599195,3.78735731183904
763457,"Both",558,225,215599,174967,0.00258813816390614,0.00128595678042145,-0.973826049335512,0.1691091694693,-1.30527393095082,-0.642378167720204,0.662895763230615,0.509153986615161,0.404644269364404,0.640656007542897,0.236011738178493,1.96404236495911,-5.75856443734887,8.48322835408323e-09,TRUE,"Random-Effects",2,0,0,0.471566024731357,0.492267604811637,-3.12256177937689,1.17490968070587
1072956,"Both",8208,6973,2154551,1848446,0.00380961044783809,0.00377235796988389,0.0504974441597917,0.101818836308349,-0.149063807952352,0.250058696271936,0.399122504224288,1.03562194682267,0.90183549084749,1.18925549906325,0.28742000821576,1.03562194682267,0.49595385284963,0.619926969732902,FALSE,"Random-Effects",2,0,0,0.531715573786687,0.465886488397606,-1.24323353597315,1.34422842429274
1073322,"Both",473,372,424277,345783,0.00111483771215503,0.00107581922766591,0.095445919776678,0.25256992178473,-0.39958203049949,0.590473870052847,0.990055900552337,1.06839558531139,0.758077877506766,1.50574124451045,0.747663367003683,1.06839558531139,0.377898995661203,0.705505628565844,FALSE,"Random-Effects",2,0.0942046149455863,0.709531348797909,3.44271230599773,0.0635313161434164,-4.9551095203976,5.14600135995095
1073730,"Both",53541,32826,2148426,1858024,0.0249210352136867,0.0176671560754866,-0.554570329650048,0.0988633529941758,-0.748338940909503,-0.360801718390594,0.387537222518909,0.680859804986291,0.595288553579348,0.778731711299703,0.183443157720355,1.46873114358709,-5.60946309076447,2.029552745749e-08,TRUE,"Random-Effects",2,0,0,0.0162935136825492,0.89842908779255,-1.81074833369875,0.701607674398659
1075179,"Both",1645,1976,1137142,912925,0.0014466091306099,0.00216447134211463,0.696463500175188,0.0625338685178894,0.573899370066162,0.819027630284214,0.245128260218053,1.62052749673124,1.48854142376423,1.76421651808728,0.27567509432305,1.62052749673124,11.1373806975647,8.25104117659817e-29,TRUE,"Random-Effects",2,0,0,0.925005018154021,0.336164240488369,-0.0981046361581437,1.49103163650852
1242725,"Both",5654,3055,1300770,1010410,0.00434665621132099,0.00302352510367079,-0.432819966318814,0.0886993291884292,-0.606667456980997,-0.25897247565663,0.347694981324367,0.740812339094418,0.656711918189589,0.835682902280001,0.178970984090412,1.34986952461189,-4.87963066100927,1.0628469050291e-06,TRUE,"Random-Effects",2,0,0,0.24510347623957,0.620544171389157,-1.55985180294835,0.694211870310723
1242869,"Both",514,491,239524,171229,0.00214592274678112,0.0028675049203114,0.605012752656362,0.190573067299458,0.231496404326097,0.978529100986627,0.747032696660531,1.52099219794315,1.17405207810741,1.97045540767935,0.79640332957193,1.52099219794315,3.17470228731572,0.00149990303540483,TRUE,"Random-Effects",2,0,0,0.0994783969685259,0.752456478143628,-1.81644765765135,3.02647316296407
1243618,"Both",372,318,374505,286788,0.000993311170745384,0.00110883300556509,0.180700225678967,0.235913429058878,-0.281681598745778,0.643082050103713,0.924763648849491,1.13343387466157,0.822631602595395,1.56166179876533,0.739030196169934,1.13343387466157,0.765959896390083,0.443700164784565,FALSE,"Random-Effects",2,0.0573682631977491,0.462173745811734,1.85933652775893,0.172701393999475,-4.09099294512533,4.45239339648326
