"concept_id","year","sex","age_group","patient_count_d1","denominator_d1","prevalence_d1","patient_count_d2","denominator_d2","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig"
1304850,2013,"F","50-59",29,15472,0.00187435367114788,24,11275,0.00212860310421286,0.183513772040319,0.397713372265746,-0.595990113770514,0.963017657851153,1.55900777162167,1.13564645615108,0.6615902535599,1.9493831210918,1.2877928675319,1.13564645615108,0.461422181997185,0.644495740060456,FALSE
1304850,2013,"F","60-69",44,13491,0.00326143354829145,22,9031,0.00243605359317905,-0.420960361024929,0.376200443538777,-1.15829968132892,0.316378959279067,1.47467864060799,0.746927250581332,0.448040271728265,1.24520127511965,0.79716100339138,1.33881847157364,-1.11897890673682,0.263149137856291,FALSE
1304850,2013,"F","70-79",31,10478,0.0029585798816568,13,7331,0.00177329150184149,-0.738475135779282,0.476197108248533,-1.67180431748853,0.194854045929963,1.86665836341849,0.599372527622425,0.313860565970578,1.14460835740088,0.830747791430301,1.66841147018662,-1.55077618697731,0.120955329197999,FALSE
1304850,2013,"M","40-49",6,11393,0.000526639164399192,5,10406,0.000480492023832404,-0.132302331334603,0.873376162788077,-1.84408815535502,1.57948349268582,3.42357164804084,0.912374271253764,0.278531392625534,2.98862833018243,2.7100969375569,1.0960414289476,-0.151483790114278,0.879594096891172,FALSE
1304850,2013,"M","50-59",13,11321,0.00114830845331684,8,9847,0.000812430181781253,-0.499194482291435,0.647982413116195,-1.76921667461453,0.770827710031662,2.54004438464619,0.707501699072739,0.293367981087748,1.7062484199361,1.41288043884835,1.41342416747637,-0.770382763770967,0.441072874693037,FALSE
1304850,2013,"M","60-69",21,9274,0.00226439508302782,12,7246,0.00165608611647806,-0.451348001136363,0.521582734847074,-1.47363137639453,0.570935374121806,2.04456675051634,0.731359173534168,0.36007482074192,1.48548637644384,1.12541155570192,1.3673172309683,-0.865343062531963,0.386850521913421,FALSE
1304850,2013,"M","70-79",22,6100,0.00360655737704918,11,4442,0.0024763619990995,-0.542400150209372,0.531989914474748,-1.58508122271842,0.500280922299677,2.0853621450181,0.686627645204861,0.333305903856068,1.41448896555749,1.08118306170142,1.45639344262295,-1.01956848325762,0.307933158599291,FALSE
1304850,2014,"F","40-49",15,13540,0.00110782865583456,9,10753,0.000836975727703897,-0.404477071469528,0.608008117103269,-1.59615108329995,0.787196940360891,2.38334802366084,0.755510090207387,0.330758220182288,1.72571824848554,1.39496002830326,1.32360905957656,-0.665249459820662,0.505890950461622,FALSE
1304850,2014,"F","50-59",31,15238,0.00203438771492322,21,11278,0.0018620322752261,-0.127716575322985,0.407348255855915,-0.926104485965784,0.670671335319815,1.5967758212856,0.915278961609525,0.526277460775331,1.59181352044001,1.06553605966468,1.09256307851924,-0.313531661144905,0.75387677026226,FALSE
1304850,2014,"F","60-69",52,14087,0.0036913466316462,33,9343,0.00353205608476935,-0.0636389671410924,0.320511450224734,-0.691829866214274,0.564551931932089,1.25638179814636,0.956847578195112,0.619068146430231,1.47892811668195,0.859859970251723,1.04509853271122,-0.198554426359715,0.842611306196047,FALSE
1304850,2014,"F","70-79",30,10461,0.00286779466590192,15,7368,0.00203583061889251,-0.494324196593473,0.455692270973656,-1.38746463573511,0.398816242548159,1.78628087828326,0.709894136807819,0.382235946373258,1.31842567465386,0.936189728280598,1.40866073989102,-1.08477634596978,0.278020724391327,FALSE
